Selecao;Orcado;Atualizado;Empenhado;Liquidado
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;11.200.000,00;1.200.000,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;11.200.000,00;1.200.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;11.200.000,00;1.200.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;11.200.000,00;1.200.000,00;0,00;0,00
******Projeto/Atividade: Reforma e Ampliacao de Edificacoes da Camara Municipal de Sao Paulo;10.600.000,00;5.600.000,00;925.617,83;0,00
*******Elemento Economico: Obras e Instalacoes;2.000.000,00;2.000.000,00;449.447,73;0,00
********Categoria da Despesa: Despesas de Capital;2.000.000,00;2.000.000,00;449.447,73;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.000.000,00;2.000.000,00;449.447,73;0,00
**********Fonte: Tesouro Municipal;2.000.000,00;2.000.000,00;449.447,73;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;8.600.000,00;3.600.000,00;476.170,10;0,00
********Categoria da Despesa: Despesas de Capital;8.600.000,00;3.600.000,00;476.170,10;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;8.600.000,00;3.600.000,00;476.170,10;0,00
**********Fonte: Tesouro Municipal;8.600.000,00;3.600.000,00;476.170,10;0,00
****Sub-Funcao: Administracao Geral;38.529.125,00;38.529.125,00;31.800.000,00;23.450.000,00
*****Programa: Divulgacao Oficial;38.529.125,00;38.529.125,00;31.800.000,00;23.450.000,00
******Projeto/Atividade: Camara Municipal - Comunicacao;38.529.125,00;38.529.125,00;31.800.000,00;23.450.000,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;38.529.125,00;38.529.125,00;31.800.000,00;23.450.000,00
********Categoria da Despesa: Despesas Correntes;38.529.125,00;38.529.125,00;31.800.000,00;23.450.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;38.529.125,00;38.529.125,00;31.800.000,00;23.450.000,00
**********Fonte: Tesouro Municipal;38.529.125,00;38.529.125,00;31.800.000,00;23.450.000,00
****Sub-Funcao: Tecnologia da Informacao;950.000,00;950.000,00;950.000,00;570.000,00
*****Programa: Sistema de informacao e processamento de dados;950.000,00;950.000,00;950.000,00;570.000,00
******Projeto/Atividade: Implantacao e Operacao de Sistemas de Informacao e Comunicacao;950.000,00;950.000,00;950.000,00;570.000,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;950.000,00;950.000,00;950.000,00;570.000,00
********Categoria da Despesa: Despesas Correntes;950.000,00;950.000,00;950.000,00;570.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;950.000,00;950.000,00;950.000,00;570.000,00
**********Fonte: Tesouro Municipal;950.000,00;950.000,00;950.000,00;570.000,00
**Unidade: Fundo Especial de Despesas da Camara Municipal de Sao Paulo;9.122.000,00;9.122.000,00;5.644.308,80;3.436.145,08
***Funcao: Legislativa;9.122.000,00;9.122.000,00;5.644.308,80;3.436.145,08
****Sub-Funcao: Acao Legislativa;9.122.000,00;9.122.000,00;5.644.308,80;3.436.145,08
*****Programa: Processo Legislativo;9.122.000,00;9.122.000,00;5.644.308,80;3.436.145,08
******Projeto/Atividade: Fundo Especial de Despesas da Camara Municipal de Sao Paulo - FECAM;9.122.000,00;9.122.000,00;5.644.308,80;3.436.145,08
*******Elemento Economico: Equipamentos e Material Permanente;4.316.000,00;4.316.000,00;2.000.000,00;1.075.300,09
********Categoria da Despesa: Despesas de Capital;4.316.000,00;4.316.000,00;2.000.000,00;1.075.300,09
*********Modalidade da Despesa: Aplicacoes Diretas;4.316.000,00;4.316.000,00;2.000.000,00;1.075.300,09
**********Fonte: Tesouro Municipal - Recursos Vinculados;4.316.000,00;4.316.000,00;2.000.000,00;1.075.300,09
*******Elemento Economico: Material de Consumo;1.306.000,00;106.000,00;100.000,00;10.000,00
********Categoria da Despesa: Despesas Correntes;1.306.000,00;106.000,00;100.000,00;10.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.306.000,00;106.000,00;100.000,00;10.000,00
**********Fonte: Tesouro Municipal - Recursos Vinculados;1.306.000,00;106.000,00;100.000,00;10.000,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;3.500.000,00;4.700.000,00;3.544.308,80;2.350.844,99
********Categoria da Despesa: Despesas Correntes;3.500.000,00;4.700.000,00;3.544.308,80;2.350.844,99
*********Modalidade da Despesa: Aplicacoes Diretas;3.500.000,00;4.700.000,00;3.544.308,80;2.350.844,99
**********Fonte: Tesouro Municipal - Recursos Vinculados;3.500.000,00;4.700.000,00;3.544.308,80;2.350.844,99
*Orgao: Companhia Metropolitana de Habitacao de Sao Paulo;88.058.392,00;194.468.098,45;121.925.136,92;88.377.784,75
**Unidade: Companhia Metropolitana de Habitacao de Sao Paulo;88.058.392,00;194.468.098,45;121.925.136,92;88.377.784,75
***Funcao: Habitacao;78.319.202,00;188.839.609,03;120.421.425,53;87.660.754,68
****Sub-Funcao: Administracao Geral;42.373.919,00;66.310.231,00;51.979.857,85;48.127.677,83
*****Programa: Suporte administrativo;42.373.919,00;66.310.231,00;51.979.857,85;48.127.677,83
******Projeto/Atividade: Administracao da Companhia Metropolitana de Habitacao de Sao Paulo - COHAB;42.373.919,00;66.310.231,00;51.979.857,85;48.127.677,83
*******Elemento Economico: Auxilio-Alimentacao;256.400,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;256.400,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;256.400,00;0,00;0,00;0,00
**********Fonte: Recursos Proprios da Empresa Dependente;256.400,00;0,00;0,00;0,00
*******Elemento Economico: Diarias - Civil;30.000,00;110.000,00;31.846,16;31.846,16
********Categoria da Despesa: Despesas Correntes;30.000,00;110.000,00;31.846,16;31.846,16
*********Modalidade da Despesa: Aplicacoes Diretas;30.000,00;110.000,00;31.846,16;31.846,16
**********Fonte: Recursos Proprios da Empresa Dependente;30.000,00;110.000,00;31.846,16;31.846,16
*******Elemento Economico: Equipamentos e Material Permanente;34.960,00;34.960,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;34.960,00;34.960,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;34.960,00;34.960,00;0,00;0,00
**********Fonte: Recursos Proprios da Empresa Dependente;34.960,00;34.960,00;0,00;0,00
*******Elemento Economico: Locacao de Mao-de-Obra;1.376.000,00;2.310.300,00;1.847.373,07;1.808.722,61
********Categoria da Despesa: Despesas Correntes;1.376.000,00;2.310.300,00;1.847.373,07;1.808.722,61
*********Modalidade da Despesa: Aplicacoes Diretas;1.376.000,00;2.310.300,00;1.847.373,07;1.808.722,61
**********Fonte: Recursos Proprios da Empresa Dependente;1.376.000,00;2.166.300,00;1.847.373,07;1.808.722,61
**********Fonte: Tesouro Municipal;0,00;144.000,00;0,00;0,00
*******Elemento Economico: Material de Consumo;393.680,00;393.680,00;223.038,85;215.750,52
********Categoria da Despesa: Despesas Correntes;393.680,00;393.680,00;223.038,85;215.750,52
*********Modalidade da Despesa: Aplicacoes Diretas;393.680,00;393.680,00;223.038,85;215.750,52
**********Fonte: Recursos Proprios da Empresa Dependente;393.680,00;393.680,00;223.038,85;215.750,52
*******Elemento Economico: Obrigacoes Patronais;5.966.719,00;8.228.410,00;7.777.234,07;7.494.370,35
********Categoria da Despesa: Despesas Correntes;5.966.719,00;8.228.410,00;7.777.234,07;7.494.370,35
*********Modalidade da Despesa: Aplicacoes Diretas;5.966.719,00;8.228.410,00;7.777.234,07;7.494.370,35
**********Fonte: Recursos Proprios da Empresa Dependente;5.966.719,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;8.228.410,00;7.777.234,07;7.494.370,35
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;1.673.234,00;3.895.534,00;2.685.306,07;2.411.736,52
********Categoria da Despesa: Despesas Correntes;1.673.234,00;3.895.534,00;2.685.306,07;2.411.736,52
*********Modalidade da Despesa: Aplicacoes Diretas;1.673.234,00;3.895.534,00;2.685.306,07;2.411.736,52
**********Fonte: Recursos Proprios da Empresa Dependente;1.673.234,00;2.395.534,00;2.282.515,61;2.211.736,52
**********Fonte: Tesouro Municipal;0,00;1.500.000,00;402.790,46;200.000,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;206.000,00;214.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;206.000,00;214.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;206.000,00;214.000,00;0,00;0,00
**********Fonte: Recursos Proprios da Empresa Dependente;206.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;214.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;4.256.729,00;16.298.235,00;10.569.778,30;8.565.483,48
********Categoria da Despesa: Despesas Correntes;4.256.729,00;16.298.235,00;10.569.778,30;8.565.483,48
*********Modalidade da Despesa: Aplicacoes Diretas;4.256.729,00;16.298.235,00;10.569.778,30;8.565.483,48
**********Fonte: Recursos Proprios da Empresa Dependente;3.256.729,00;4.275.329,00;2.553.994,99;1.947.654,78
**********Fonte: Tesouro Municipal;1.000.000,00;12.022.906,00;8.015.783,31;6.617.828,70
*******Elemento Economico: Passagens e Despesas com Locomocao;27.600,00;80.600,00;30.981,31;29.900,60
********Categoria da Despesa: Despesas Correntes;27.600,00;80.600,00;30.981,31;29.900,60
*********Modalidade da Despesa: Aplicacoes Diretas;27.600,00;80.600,00;30.981,31;29.900,60
**********Fonte: Recursos Proprios da Empresa Dependente;27.600,00;80.600,00;30.981,31;29.900,60
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;28.152.597,00;34.744.512,00;28.814.300,02;27.569.867,59
********Categoria da Despesa: Despesas Correntes;28.152.597,00;34.744.512,00;28.814.300,02;27.569.867,59
*********Modalidade da Despesa: Aplicacoes Diretas;28.152.597,00;34.744.512,00;28.814.300,02;27.569.867,59
**********Fonte: Recursos Proprios da Empresa Dependente;28.152.597,00;5.919.316,00;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;28.825.196,00;28.814.300,02;27.569.867,59
****Sub-Funcao: Habitacao Urbana;35.944.283,00;122.161.678,03;68.267.950,22;39.379.672,45
*****Programa: Acesso a moradia - Acoes de habitacao;35.944.283,00;122.161.678,03;68.267.950,22;39.379.672,45
******Projeto/Atividade: Administracao da Carteira Imobiliaria;6.531.330,00;26.987.868,00;9.463.292,52;5.101.988,73
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;6.531.330,00;20.543.580,00;3.761.969,47;2.356.300,51
********Categoria da Despesa: Despesas Correntes;6.531.330,00;20.543.580,00;3.761.969,47;2.356.300,51
*********Modalidade da Despesa: Aplicacoes Diretas;6.531.330,00;20.543.580,00;3.761.969,47;2.356.300,51
**********Fonte: Recursos Proprios da Empresa Dependente;1.541.659,00;940.059,00;803.628,27;585.810,25
**********Fonte: Tesouro Municipal;4.989.671,00;5.094.571,00;2.248.014,75;1.467.373,45
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;14.508.950,00;710.326,45;303.116,81
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;0,00;6.444.288,00;5.701.323,05;2.745.688,22
********Categoria da Despesa: Despesas Correntes;0,00;6.444.288,00;5.701.323,05;2.745.688,22
*********Modalidade da Despesa: Apl.Dir.Dec.Op. entre Orgaos,Fundos e Ent.Int.Orc.Fiscal e Seg.Social;0,00;6.444.288,00;5.701.323,05;2.745.688,22
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;6.444.288,00;5.701.323,05;2.745.688,22
******Projeto/Atividade: Projetos e Acoes de Apoio Habitacional;29.412.953,00;95.173.810,03;58.804.657,70;34.277.683,72
*******Elemento Economico: ;0,00;16.204.996,00;14.367.913,36;8.874.815,10
********Categoria da Despesa: Despesas de Capital;0,00;16.204.996,00;14.367.913,36;8.874.815,10
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;16.204.996,00;14.367.913,36;8.874.815,10
**********Fonte: Tesouro Municipal;0,00;10.517.000,00;9.118.771,68;5.784.119,68
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;5.687.996,00;5.249.141,68;3.090.695,42
*******Elemento Economico: Aquisicao de Imoveis;2.000,00;50.755.643,00;27.636.382,21;19.215.502,51
********Categoria da Despesa: Despesas de Capital;2.000,00;50.755.643,00;27.636.382,21;19.215.502,51
*********Modalidade da Despesa: Aplicacoes Diretas;2.000,00;50.755.643,00;27.636.382,21;19.215.502,51
**********Fonte: Recursos Proprios da Empresa Dependente;2.000,00;30.106.280,00;15.874.879,70;9.004.000,00
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;16.455.880,00;11.761.502,51;10.211.502,51
**********Fonte: Transferencias Federais;0,00;4.193.483,00;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;29.410.953,00;24.959.813,03;15.087.596,48;5.197.186,94
********Categoria da Despesa: Despesas de Capital;29.410.953,00;24.959.813,03;15.087.596,48;5.197.186,94
*********Modalidade da Despesa: Aplicacoes Diretas;29.410.953,00;24.959.813,03;15.087.596,48;5.197.186,94
**********Fonte: Recursos Proprios da Empresa Dependente;29.410.953,00;538.974,58;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;3.668.478,00;462.225,63;344.438,04
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;16.157.811,45;10.740.820,85;3.385.524,32
**********Fonte: Transferencias Estaduais;0,00;3.894.549,00;3.884.550,00;1.467.224,58
**********Fonte: Transferencias Federais;0,00;700.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;0,00;3.253.358,00;1.712.765,65;990.179,17
********Categoria da Despesa: Despesas de Capital;0,00;3.253.358,00;1.712.765,65;990.179,17
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;3.253.358,00;1.712.765,65;990.179,17
**********Fonte: Tesouro Municipal;0,00;2.127.578,00;727.271,82;589.972,62
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;1.125.780,00;985.493,83;400.206,55
****Sub-Funcao: Tecnologia da Informacao;1.000,00;367.700,00;173.617,46;153.404,40
*****Programa: Sistema de informacao e processamento de dados;1.000,00;367.700,00;173.617,46;153.404,40
******Projeto/Atividade: Implantacao e Operacao de Sistemas de Informacao e Comunicacao;1.000,00;367.700,00;173.617,46;153.404,40
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;367.700,00;173.617,46;153.404,40
********Categoria da Despesa: Despesas Correntes;1.000,00;367.700,00;173.617,46;153.404,40
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;367.700,00;173.617,46;153.404,40
**********Fonte: Recursos Proprios da Empresa Dependente;1.000,00;367.700,00;173.617,46;153.404,40
***Funcao: Urbanismo;9.739.190,00;5.628.489,42;1.503.711,39;717.030,07
****Sub-Funcao: Infra-Estrutura Urbana;9.739.190,00;5.628.489,42;1.503.711,39;717.030,07
*****Programa: Acesso a moradia - Regularizacao fundiaria;9.739.190,00;5.628.489,42;1.503.711,39;717.030,07
******Projeto/Atividade: Regularizacao Fundiaria em Assentamentos;9.739.190,00;5.628.489,42;1.503.711,39;717.030,07
*******Elemento Economico: Obras e Instalacoes;9.739.190,00;5.628.489,42;1.503.711,39;717.030,07
********Categoria da Despesa: Despesas de Capital;9.739.190,00;5.628.489,42;1.503.711,39;717.030,07
*********Modalidade da Despesa: Aplicacoes Diretas;9.739.190,00;5.628.489,42;1.503.711,39;717.030,07
**********Fonte: Recursos Proprios da Empresa Dependente;9.739.190,00;3.545.049,42;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;1.141.674,00;608.712,00;283.799,26
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;941.766,00;894.999,39;433.230,81
*Orgao: Encargos Gerais do Municipio;5.650.276.977,00;6.162.048.515,14;5.854.861.437,51;5.226.523.520,04
**Unidade: Recursos Superv. pela Secretaria Municipal de Cultura;10.000.000,00;7.497.620,52;4.279.795,63;2.845.232,02
***Funcao: Cultura;10.000.000,00;7.497.620,52;4.279.795,63;2.845.232,02
****Sub-Funcao: Difusao Cultural;10.000.000,00;7.497.620,52;4.279.795,63;2.845.232,02
*****Programa: Incentivo a producao cultural e a interacao criativa;10.000.000,00;7.497.620,52;4.279.795,63;2.845.232,02
******Projeto/Atividade: Realizacao de Projetos Culturais com Incentivos Fiscais;10.000.000,00;7.497.620,52;4.279.795,63;2.845.232,02
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;1.500.000,00;1.500.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.500.000,00;1.500.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.500.000,00;1.500.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.500.000,00;1.500.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;8.500.000,00;5.997.620,52;4.279.795,63;2.845.232,02
********Categoria da Despesa: Despesas Correntes;8.500.000,00;5.997.620,52;4.279.795,63;2.845.232,02
*********Modalidade da Despesa: Aplicacoes Diretas;8.500.000,00;5.997.620,52;4.279.795,63;2.845.232,02
**********Fonte: Tesouro Municipal;8.500.000,00;5.997.620,52;4.279.795,63;2.845.232,02
**Unidade: Recursos Superv. pela Secretaria Municipal de Financas;3.891.635.815,00;4.186.007.257,02;3.984.144.055,49;3.571.354.867,68
***Funcao: Administracao;20.001.000,00;21.206.000,00;20.853.579,30;17.456.562,35
****Sub-Funcao: Administracao de Receitas;1.000,00;1.000,00;0,00;0,00
*****Programa: Encargos Especiais;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Encargos Referentes a Alienacoes de Bens;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
****Sub-Funcao: Administracao Financeira;20.000.000,00;21.205.000,00;20.853.579,30;17.456.562,35
*****Programa: Encargos Especiais;20.000.000,00;21.205.000,00;20.853.579,30;17.456.562,35
******Projeto/Atividade: Encargos Referentes a Arrecadacao e Pagamentos;20.000.000,00;21.205.000,00;20.853.579,30;17.456.562,35
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;1.147.895,95;1.147.895,95;1.147.895,95
********Categoria da Despesa: Despesas Correntes;0,00;1.147.895,95;1.147.895,95;1.147.895,95
