Selecao;Orcado;Atualizado;Empenhado;Liquidado
**********Fonte: Recursos Proprios da Adm. Indireta;75.200,00;0,00;0,00;0,00
**********Fonte: Transferencias Federais;8.184.000,00;0,00;0,00;0,00
********Elemento Economico: Outros Auxilios Financeiros a Pessoas Fisicas;50.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;0,00;0,00;0,00
**********Fonte: Recursos Proprios;50.000,00;0,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;510.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;510.000,00;0,00;0,00;0,00
**********Fonte: Recursos Proprios;510.000,00;0,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;15.005.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;15.005.000,00;0,00;0,00;0,00
**********Fonte: Recursos Proprios;15.000.000,00;0,00;0,00;0,00
**********Fonte: Recursos Proprios da Adm. Indireta;5.000,00;0,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;110.000,00;0,00;0,00;0,00
********Elemento Economico: Equipamentos e Material Permanente;110.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;110.000,00;0,00;0,00;0,00
**********Fonte: Recursos Proprios;110.000,00;0,00;0,00;0,00
******Projeto/Atividade: Projeto Sentinela;50.000,00;0,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;15.000,00;0,00;0,00;0,00
********Elemento Economico: Material de Consumo;10.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;10.000,00;0,00;0,00;0,00
**********Fonte: Transferencias Federais;10.000,00;0,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;5.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.000,00;0,00;0,00;0,00
**********Fonte: Transferencias Federais;5.000,00;0,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;35.000,00;0,00;0,00;0,00
********Elemento Economico: Equipamentos e Material Permanente;35.000,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;35.000,00;0,00;0,00;0,00
**********Fonte: Transferencias Federais;35.000,00;0,00;0,00;0,00
*Orgao: Autarquia Municipal de Servicos Auxiliares de Saude;95.846.738,00;13.000,00;0,00;0,00
**Unidade: Autarquia Municipal de Servicos Auxiliares de Saude;95.846.738,00;13.000,00;0,00;0,00
***Funcao: Saude;95.846.738,00;13.000,00;0,00;0,00
****Sub-Funcao: Administracao Geral;56.740.820,00;9.000,00;0,00;0,00
*****Programa: Suporte Administrativo;56.740.820,00;9.000,00;0,00;0,00
******Projeto/Atividade: Coordenacao e Administracao Geral;56.740.820,00;9.000,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;56.740.820,00;9.000,00;0,00;0,00
********Elemento Economico: Auxilio-Alimentacao;3.505.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;3.505.000,00;1.000,00;0,00;0,00
**********Fonte: Recursos Proprios;3.505.000,00;1.000,00;0,00;0,00
********Elemento Economico: Auxilio-Transporte;975.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;975.000,00;1.000,00;0,00;0,00
**********Fonte: Recursos Proprios;975.000,00;1.000,00;0,00;0,00
********Elemento Economico: Material de Consumo;270.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;270.000,00;1.000,00;0,00;0,00
**********Fonte: Recursos Proprios;200.000,00;1.000,00;0,00;0,00
**********Fonte: Recursos Proprios da Adm. Indireta;70.000,00;0,00;0,00;0,00
********Elemento Economico: Obrigacoes Patronais;9.000.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;9.000.000,00;1.000,00;0,00;0,00
**********Fonte: Recursos Proprios;9.000.000,00;1.000,00;0,00;0,00
********Elemento Economico: Obrigacoes Patronais - RPPS;975.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Apl.Dir.Dec.Op. entre Orgaos,Fundos e Ent.Int.Orc.Fiscal e Seg.Social;975.000,00;1.000,00;0,00;0,00
**********Fonte: Recursos Proprios;975.000,00;1.000,00;0,00;0,00
********Elemento Economico: Obrigacoes Tributarias e Contributivas;2.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.000,00;1.000,00;0,00;0,00
**********Fonte: Recursos Proprios;2.000,00;1.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;1.130.418,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.130.418,00;1.000,00;0,00;0,00
**********Fonte: Recursos Proprios;1.130.418,00;1.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;5.665.547,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.665.547,00;1.000,00;0,00;0,00
**********Fonte: Recursos Proprios;5.665.547,00;1.000,00;0,00;0,00
********Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;35.217.855,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;35.217.855,00;1.000,00;0,00;0,00
**********Fonte: Recursos Proprios;33.400.000,00;1.000,00;0,00;0,00
**********Fonte: Transferencias Federais;1.817.855,00;0,00;0,00;0,00
****Sub-Funcao: Assistencia Hospitalar e Ambulatorial;39.105.918,00;4.000,00;0,00;0,00
*****Programa: Integralidade da Atencao;39.105.918,00;4.000,00;0,00;0,00
******Projeto/Atividade: Oper./Manut. Unid.Hospitalares, P.Socorros/Atendimentos e Ambulatorios;39.105.918,00;4.000,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;38.669.918,00;3.000,00;0,00;0,00
********Elemento Economico: Material de Consumo;10.090.645,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;10.090.645,00;1.000,00;0,00;0,00
**********Fonte: Recursos Proprios;1.540.000,00;1.000,00;0,00;0,00
**********Fonte: Transferencias Federais;8.550.645,00;0,00;0,00;0,00
********Elemento Economico: Outros Auxilios Financeiros a Pessoas Fisicas;13.110,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;13.110,00;1.000,00;0,00;0,00
**********Fonte: Recursos Proprios;13.110,00;1.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;28.566.163,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;28.566.163,00;1.000,00;0,00;0,00
**********Fonte: Recursos Proprios;28.566.163,00;1.000,00;0,00;0,00
*******Categoria da Despesa: Despesas de Capital;436.000,00;1.000,00;0,00;0,00
********Elemento Economico: Equipamentos e Material Permanente;436.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;436.000,00;1.000,00;0,00;0,00
**********Fonte: Recursos Proprios;435.000,00;1.000,00;0,00;0,00
**********Fonte: Transferencias Federais;1.000,00;0,00;0,00;0,00
*Orgao: Autoridade Municipal de Limpeza Urbana/Fundo Munic.de Limpeza Urbana;10.000,00;10.000,00;0,00;0,00
**Unidade: Autoridade Municipal de Limpeza Urbana/Fundo Munic.de Limpeza Urbana;10.000,00;10.000,00;0,00;0,00
***Funcao: Urbanismo;10.000,00;10.000,00;0,00;0,00
****Sub-Funcao: Servicos Urbanos;10.000,00;10.000,00;0,00;0,00
*****Programa: Limpeza Publica;10.000,00;10.000,00;0,00;0,00
******Projeto/Atividade: Implementacao da Autoridade Municipal de Limpeza Urbana/FMLU;10.000,00;10.000,00;0,00;0,00
*******Categoria da Despesa: Despesas Correntes;10.000,00;10.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;10.000,00;10.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;10.000,00;10.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;0,00;0,00
*Orgao: Camara Municipal;310.585.000,00;310.585.000,00;244.011.000,00;239.994.000,00
**Unidade: Camara Municipal;303.088.000,00;303.088.000,00;237.891.000,00;233.874.000,00
***Funcao: Legislativa;303.088.000,00;303.088.000,00;237.891.000,00;233.874.000,00
****Sub-Funcao: Acao Legislativa;282.118.000,00;276.418.000,00;220.092.000,00;216.307.000,00
*****Programa: Processo Legislativo e de Fiscalizacao;266.118.000,00;269.118.000,00;217.800.000,00;214.115.000,00
******Projeto/Atividade: Administracao da Camara Municipal de Sao Paulo;266.118.000,00;269.118.000,00;217.800.000,00;214.115.000,00
*******Categoria da Despesa: Despesas Correntes;264.418.000,00;264.418.000,00;214.500.000,00;210.815.000,00
********Elemento Economico: Auxilio-Alimentacao;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
********Elemento Economico: Auxilio-Transporte;835.000,00;835.000,00;440.000,00;440.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;835.000,00;835.000,00;440.000,00;440.000,00
**********Fonte: Tesouro Municipal;835.000,00;835.000,00;440.000,00;440.000,00
********Elemento Economico: Contratacao por Tempo Determinado;50.000,00;50.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;0,00;0,00
********Elemento Economico: Despesas de Exercicios Anteriores;100.000,00;100.000,00;60.000,00;60.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;100.000,00;60.000,00;60.000,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;60.000,00;60.000,00
********Elemento Economico: Despesas de Exercicios Anteriores;15.000.000,00;14.000.000,00;800.000,00;800.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;15.000.000,00;14.000.000,00;800.000,00;800.000,00
**********Fonte: Tesouro Municipal;15.000.000,00;14.000.000,00;800.000,00;800.000,00
********Elemento Economico: Diarias - Civil;50.000,00;50.000,00;30.000,00;30.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;30.000,00;30.000,00
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;30.000,00;30.000,00
********Elemento Economico: Indenizacoes e Restituicoes;11.000.000,00;11.000.000,00;7.400.000,00;3.900.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;11.000.000,00;11.000.000,00;7.400.000,00;3.900.000,00
**********Fonte: Tesouro Municipal;11.000.000,00;11.000.000,00;7.400.000,00;3.900.000,00
********Elemento Economico: Indenizacoes Trabalhistas;1.000.000,00;2.000.000,00;2.000.000,00;2.000.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000.000,00;2.000.000,00;2.000.000,00;2.000.000,00
**********Fonte: Tesouro Municipal;1.000.000,00;2.000.000,00;2.000.000,00;2.000.000,00
********Elemento Economico: Locacao de Mao-de-Obra;5.500.000,00;5.500.000,00;4.200.000,00;4.200.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;5.500.000,00;5.500.000,00;4.200.000,00;4.200.000,00
**********Fonte: Tesouro Municipal;5.500.000,00;5.500.000,00;4.200.000,00;4.200.000,00
********Elemento Economico: Material de Consumo;1.800.000,00;1.800.000,00;1.800.000,00;1.800.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.800.000,00;1.800.000,00;1.800.000,00;1.800.000,00
**********Fonte: Tesouro Municipal;1.800.000,00;1.800.000,00;1.800.000,00;1.800.000,00
********Elemento Economico: Material de Distribuicao Gratuita;20.000,00;20.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;20.000,00;20.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;20.000,00;20.000,00;0,00;0,00
********Elemento Economico: Obrigacoes Patronais;21.000.000,00;21.000.000,00;20.150.000,00;20.150.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;21.000.000,00;21.000.000,00;20.150.000,00;20.150.000,00
**********Fonte: Tesouro Municipal;21.000.000,00;21.000.000,00;20.150.000,00;20.150.000,00
********Elemento Economico: Obrigacoes Patronais - RPPS;13.000.000,00;13.000.000,00;9.400.000,00;9.400.000,00
*********Modalidade da Despesa: Apl.Dir.Dec.Op. entre Orgaos,Fundos e Ent.Int.Orc.Fiscal e Seg.Social;13.000.000,00;13.000.000,00;9.400.000,00;9.400.000,00
**********Fonte: Tesouro Municipal;13.000.000,00;13.000.000,00;9.400.000,00;9.400.000,00
********Elemento Economico: Outros Beneficios Assistenciais;400.000,00;400.000,00;280.000,00;280.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;400.000,00;400.000,00;280.000,00;280.000,00
**********Fonte: Tesouro Municipal;400.000,00;400.000,00;280.000,00;280.000,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;400.000,00;400.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;400.000,00;400.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;400.000,00;400.000,00;0,00;0,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;30.700.000,00;30.700.000,00;24.260.000,00;24.260.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;30.700.000,00;30.700.000,00;24.260.000,00;24.260.000,00
**********Fonte: Tesouro Municipal;30.700.000,00;30.700.000,00;24.260.000,00;24.260.000,00
********Elemento Economico: Passagens e Despesas com Locomocao;100.000,00;100.000,00;20.000,00;20.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;100.000,00;100.000,00;20.000,00;20.000,00
**********Fonte: Tesouro Municipal;100.000,00;100.000,00;20.000,00;20.000,00
********Elemento Economico: Premiacoes Culturais, Artisticas, Cientificas, Desport. e Outras;150.000,00;150.000,00;70.000,00;70.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;150.000,00;70.000,00;70.000,00
**********Fonte: Tesouro Municipal;150.000,00;150.000,00;70.000,00;70.000,00
********Elemento Economico: Salario Familia;10.000,00;10.000,00;5.000,00;5.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;10.000,00;10.000,00;5.000,00;5.000,00
**********Fonte: Tesouro Municipal;10.000,00;10.000,00;5.000,00;5.000,00
********Elemento Economico: Sentencas Judiciais;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
********Elemento Economico: Sentencas Judiciais;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
********Elemento Economico: Servicos de Consultoria;300.000,00;300.000,00;50.000,00;50.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;300.000,00;50.000,00;50.000,00
**********Fonte: Tesouro Municipal;300.000,00;300.000,00;50.000,00;50.000,00
********Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;163.000.000,00;163.000.000,00;143.535.000,00;143.350.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;163.000.000,00;163.000.000,00;143.535.000,00;143.350.000,00
**********Fonte: Tesouro Municipal;163.000.000,00;163.000.000,00;143.535.000,00;143.350.000,00
*******Categoria da Despesa: Despesas de Capital;1.700.000,00;4.700.000,00;3.300.000,00;3.300.000,00
********Elemento Economico: Equipamentos e Material Permanente;1.700.000,00;4.700.000,00;3.300.000,00;3.300.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.700.000,00;4.700.000,00;3.300.000,00;3.300.000,00
**********Fonte: Tesouro Municipal;1.700.000,00;4.700.000,00;3.300.000,00;3.300.000,00
*****Programa: Suporte Administrativo;16.000.000,00;7.300.000,00;2.292.000,00;2.192.000,00
******Projeto/Atividade: Construcao, Ampliacao e Reforma de Edificacoes da Camara Municipal;16.000.000,00;7.300.000,00;2.292.000,00;2.192.000,00
*******Categoria da Despesa: Despesas de Capital;16.000.000,00;7.300.000,00;2.292.000,00;2.192.000,00
********Elemento Economico: Obras e Instalacoes;14.000.000,00;5.300.000,00;292.000,00;292.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;14.000.000,00;5.300.000,00;292.000,00;292.000,00
**********Fonte: Tesouro Municipal;14.000.000,00;5.300.000,00;292.000,00;292.000,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;2.000.000,00;2.000.000,00;2.000.000,00;1.900.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.000.000,00;2.000.000,00;2.000.000,00;1.900.000,00
**********Fonte: Tesouro Municipal;2.000.000,00;2.000.000,00;2.000.000,00;1.900.000,00
****Sub-Funcao: Administracao Geral;13.970.000,00;13.970.000,00;10.337.000,00;10.337.000,00
*****Programa: Divulgacao Oficial;13.970.000,00;13.970.000,00;10.337.000,00;10.337.000,00
******Projeto/Atividade: Camara Municipal - Comunicacao;13.970.000,00;13.970.000,00;10.337.000,00;10.337.000,00
*******Categoria da Despesa: Despesas Correntes;13.970.000,00;13.970.000,00;10.337.000,00;10.337.000,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;13.970.000,00;13.970.000,00;10.337.000,00;10.337.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;13.970.000,00;13.970.000,00;10.337.000,00;10.337.000,00
**********Fonte: Tesouro Municipal;13.970.000,00;13.970.000,00;10.337.000,00;10.337.000,00
****Sub-Funcao: Comunicacao Social;300.000,00;300.000,00;35.000,00;30.000,00
*****Programa: Divulgacao Oficial;300.000,00;300.000,00;35.000,00;30.000,00
******Projeto/Atividade: Publicacao de Editais e Outras Publicacoes Legais;300.000,00;300.000,00;35.000,00;30.000,00
*******Categoria da Despesa: Despesas Correntes;300.000,00;300.000,00;35.000,00;30.000,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;300.000,00;300.000,00;35.000,00;30.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;300.000,00;35.000,00;30.000,00
**********Fonte: Tesouro Municipal;300.000,00;300.000,00;35.000,00;30.000,00
****Sub-Funcao: Tecnologia da Informacao;6.700.000,00;12.400.000,00;7.427.000,00;7.200.000,00
*****Programa: Sistema de Informacao e Processamento de Dados;6.700.000,00;12.400.000,00;7.427.000,00;7.200.000,00
******Projeto/Atividade: Aquisicao de Materiais, Equipamentos e Servicos de Informatica e Comunicacao;6.700.000,00;12.400.000,00;7.427.000,00;7.200.000,00
*******Categoria da Despesa: Despesas Correntes;5.500.000,00;9.200.000,00;6.754.000,00;6.600.000,00
********Elemento Economico: Material de Consumo;700.000,00;4.400.000,00;3.600.000,00;3.600.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;700.000,00;4.400.000,00;3.600.000,00;3.600.000,00
**********Fonte: Tesouro Municipal;700.000,00;4.400.000,00;3.600.000,00;3.600.000,00
********Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;4.800.000,00;4.800.000,00;3.154.000,00;3.000.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;4.800.000,00;4.800.000,00;3.154.000,00;3.000.000,00
**********Fonte: Tesouro Municipal;4.800.000,00;4.800.000,00;3.154.000,00;3.000.000,00
*******Categoria da Despesa: Despesas de Capital;1.200.000,00;3.200.000,00;673.000,00;600.000,00
********Elemento Economico: Equipamentos e Material Permanente;1.200.000,00;3.200.000,00;673.000,00;600.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.200.000,00;3.200.000,00;673.000,00;600.000,00
**********Fonte: Tesouro Municipal;1.200.000,00;3.200.000,00;673.000,00;600.000,00
