Selecao;Orcado;Atualizado;Empenhado;Liquidado
******Projeto/Atividade: Fundo Especial de Despesas da Camara Municipal de Sao Paulo - FECAM;14.000.000,00;14.000.000,00;6.890.000,00;6.890.000,00
*******Elemento Economico: Equipamentos e Material Permanente;250.000,00;950.000,00;10.000,00;10.000,00
********Categoria da Despesa: Despesas de Capital;250.000,00;950.000,00;10.000,00;10.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;250.000,00;950.000,00;10.000,00;10.000,00
**********Fonte: Tesouro Municipal;250.000,00;950.000,00;10.000,00;10.000,00
*******Elemento Economico: Material de Consumo;250.000,00;250.000,00;40.000,00;40.000,00
********Categoria da Despesa: Despesas Correntes;250.000,00;250.000,00;40.000,00;40.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;250.000,00;250.000,00;40.000,00;40.000,00
**********Fonte: Tesouro Municipal;250.000,00;250.000,00;40.000,00;40.000,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;13.500.000,00;12.800.000,00;6.840.000,00;6.840.000,00
********Categoria da Despesa: Despesas Correntes;13.500.000,00;12.800.000,00;6.840.000,00;6.840.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;13.500.000,00;12.800.000,00;6.840.000,00;6.840.000,00
**********Fonte: Tesouro Municipal;13.500.000,00;12.800.000,00;6.840.000,00;6.840.000,00
*Orgao: Encargos Gerais do Municipio;4.434.595.498,00;4.771.758.790,50;4.001.666.433,22;3.896.415.923,17
**Unidade: Recursos Superv. pela Secretaria Municipal de Cultura;15.000.000,00;10.643.949,52;4.473.964,40;3.234.532,64
***Funcao: Cultura;15.000.000,00;10.643.949,52;4.473.964,40;3.234.532,64
****Sub-Funcao: Difusao Cultural;15.000.000,00;10.643.949,52;4.473.964,40;3.234.532,64
*****Programa: Promocao e Apoio de Atividades Culturais Civicas e Turisticas;15.000.000,00;10.643.949,52;4.473.964,40;3.234.532,64
******Projeto/Atividade: Realizacao de Projetos Culturais com Incentivos Fiscais;15.000.000,00;10.643.949,52;4.473.964,40;3.234.532,64
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;950.000,00;950.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;950.000,00;950.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;950.000,00;950.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;950.000,00;950.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;14.050.000,00;9.693.949,52;4.473.964,40;3.234.532,64
********Categoria da Despesa: Despesas Correntes;14.050.000,00;9.693.949,52;4.473.964,40;3.234.532,64
*********Modalidade da Despesa: Aplicacoes Diretas;14.050.000,00;9.693.949,52;4.473.964,40;3.234.532,64
**********Fonte: Tesouro Municipal;14.050.000,00;9.693.949,52;4.473.964,40;3.234.532,64
**Unidade: Recursos Superv. pela Secretaria Municipal de Financas;2.525.131.011,00;2.837.492.510,88;2.827.005.120,54;2.742.327.468,20
***Funcao: Administracao;15.676.000,00;17.676.000,00;17.665.000,00;15.775.906,19
****Sub-Funcao: Administracao de Receitas;1.000,00;1.000,00;0,00;0,00
*****Programa: Suporte Financeiro;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Encargos Referentes a Alienacoes de Bens;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
****Sub-Funcao: Administracao Financeira;15.675.000,00;17.675.000,00;17.665.000,00;15.775.906,19
*****Programa: Suporte Financeiro;15.675.000,00;17.675.000,00;17.665.000,00;15.775.906,19
******Projeto/Atividade: Encargos Referentes a Arrecadacao e Pagamentos;15.675.000,00;17.675.000,00;17.665.000,00;15.775.906,19
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;536.778,70;536.778,70;536.778,70
********Categoria da Despesa: Despesas Correntes;0,00;536.778,70;536.778,70;536.778,70
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;536.778,70;536.778,70;536.778,70
**********Fonte: Tesouro Municipal;0,00;536.778,70;536.778,70;536.778,70
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;15.675.000,00;17.138.221,30;17.128.221,30;15.239.127,49
********Categoria da Despesa: Despesas Correntes;15.675.000,00;17.138.221,30;17.128.221,30;15.239.127,49
*********Modalidade da Despesa: Aplicacoes Diretas;15.675.000,00;17.138.221,30;17.128.221,30;15.239.127,49
**********Fonte: Tesouro Municipal;15.675.000,00;17.138.221,30;17.128.221,30;15.239.127,49
***Funcao: Encargos Especiais;2.308.455.011,00;2.597.816.510,88;2.588.340.120,54;2.524.346.423,37
****Sub-Funcao: Administracao Geral;10.000.000,00;127.733.348,13;125.981.924,35;125.981.909,98
*****Programa: Encargos Especiais;10.000.000,00;127.733.348,13;125.981.924,35;125.981.909,98
******Projeto/Atividade: Outras Dividas;10.000.000,00;127.733.348,13;125.981.924,35;125.981.909,98
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;118.176.340,05;118.158.876,24;118.158.876,24
********Categoria da Despesa: Despesas de Capital;0,00;118.176.340,05;118.158.876,24;118.158.876,24
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;118.176.340,05;118.158.876,24;118.158.876,24
**********Fonte: Tesouro Municipal;0,00;118.176.340,05;118.158.876,24;118.158.876,24
*******Elemento Economico: Despesas de Exercicios Anteriores;10.000.000,00;9.557.008,08;7.823.048,11;7.823.033,74
********Categoria da Despesa: Despesas Correntes;10.000.000,00;9.557.008,08;7.823.048,11;7.823.033,74
*********Modalidade da Despesa: Aplicacoes Diretas;10.000.000,00;9.557.008,08;7.823.048,11;7.823.033,74
**********Fonte: Tesouro Municipal;10.000.000,00;9.557.008,08;7.823.048,11;7.823.033,74
****Sub-Funcao: Refinanciamento da Divida Interna;1.822.052.011,00;1.979.497.320,00;1.979.234.820,00;1.979.114.341,19
*****Programa: Encargos Especiais;1.822.052.011,00;1.979.497.320,00;1.979.234.820,00;1.979.114.341,19
******Projeto/Atividade: Servico da Divida Publica Interna - Refinanciamento;1.822.052.011,00;1.979.497.320,00;1.979.234.820,00;1.979.114.341,19
*******Elemento Economico: Despesas de Exercicios Anteriores;99.984.691,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;99.984.691,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;99.984.691,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;99.984.691,00;0,00;0,00;0,00
*******Elemento Economico: Juros sobre a Divida por Contrato;1.704.317.320,00;1.872.167.320,00;1.872.167.320,00;1.872.057.534,38
********Categoria da Despesa: Despesas Correntes;1.704.317.320,00;1.872.167.320,00;1.872.167.320,00;1.872.057.534,38
*********Modalidade da Despesa: Aplicacoes Diretas;1.704.317.320,00;1.872.167.320,00;1.872.167.320,00;1.872.057.534,38
**********Fonte: Tesouro Municipal;1.704.317.320,00;1.872.167.320,00;1.872.167.320,00;1.872.057.534,38
*******Elemento Economico: Outros Encargos sobre a Divida por Contrato;1.750.000,00;1.750.000,00;1.487.500,00;1.477.294,01
********Categoria da Despesa: Despesas Correntes;1.750.000,00;1.750.000,00;1.487.500,00;1.477.294,01
*********Modalidade da Despesa: Aplicacoes Diretas;1.750.000,00;1.750.000,00;1.487.500,00;1.477.294,01
**********Fonte: Tesouro Municipal;1.750.000,00;1.750.000,00;1.487.500,00;1.477.294,01
*******Elemento Economico: Principal da Divida Contratual Resgatado;16.000.000,00;105.580.000,00;105.580.000,00;105.579.512,80
********Categoria da Despesa: Despesas de Capital;16.000.000,00;105.580.000,00;105.580.000,00;105.579.512,80
*********Modalidade da Despesa: Aplicacoes Diretas;16.000.000,00;105.580.000,00;105.580.000,00;105.579.512,80
**********Fonte: Tesouro Municipal;16.000.000,00;105.580.000,00;105.580.000,00;105.579.512,80
****Sub-Funcao: Servico da Divida Externa;71.203.000,00;92.618.000,00;87.903.000,00;48.546.416,23
*****Programa: Encargos Especiais;71.203.000,00;92.618.000,00;87.903.000,00;48.546.416,23
******Projeto/Atividade: Servico da Divida Publica Externa;71.203.000,00;92.618.000,00;87.903.000,00;48.546.416,23
*******Elemento Economico: Juros sobre a Divida por Contrato;33.500.000,00;33.500.000,00;28.785.000,00;16.254.894,52
********Categoria da Despesa: Despesas Correntes;33.500.000,00;33.500.000,00;28.785.000,00;16.254.894,52
*********Modalidade da Despesa: Aplicacoes Diretas;33.500.000,00;33.500.000,00;28.785.000,00;16.254.894,52
**********Fonte: Tesouro Municipal;33.500.000,00;33.500.000,00;28.785.000,00;16.254.894,52
*******Elemento Economico: Outros Encargos sobre a Divida por Contrato;203.000,00;440.385,55;440.385,55;414.843,13
********Categoria da Despesa: Despesas Correntes;203.000,00;440.385,55;440.385,55;414.843,13
*********Modalidade da Despesa: Aplicacoes Diretas;203.000,00;440.385,55;440.385,55;414.843,13
**********Fonte: Tesouro Municipal;203.000,00;440.385,55;440.385,55;414.843,13
*******Elemento Economico: Principal da Divida Contratual Resgatado;37.500.000,00;58.677.614,45;58.677.614,45;31.876.678,58
********Categoria da Despesa: Despesas de Capital;37.500.000,00;58.677.614,45;58.677.614,45;31.876.678,58
*********Modalidade da Despesa: Aplicacoes Diretas;37.500.000,00;58.677.614,45;58.677.614,45;31.876.678,58
**********Fonte: Tesouro Municipal;37.500.000,00;58.677.614,45;58.677.614,45;31.876.678,58
****Sub-Funcao: Servico da Divida Interna;405.200.000,00;397.967.842,75;395.220.376,19;370.703.755,97
*****Programa: Encargos Especiais;405.200.000,00;397.967.842,75;395.220.376,19;370.703.755,97
******Projeto/Atividade: Servico da Divida Publica Interna;405.200.000,00;397.967.842,75;395.220.376,19;370.703.755,97
*******Elemento Economico: Juros sobre a Divida por Contrato;123.000.000,00;120.833.151,75;120.830.394,49;113.606.150,80
********Categoria da Despesa: Despesas Correntes;123.000.000,00;120.833.151,75;120.830.394,49;113.606.150,80
*********Modalidade da Despesa: Aplicacoes Diretas;123.000.000,00;120.833.151,75;120.830.394,49;113.606.150,80
**********Fonte: Tesouro Municipal;123.000.000,00;120.833.151,75;120.830.394,49;113.606.150,80
*******Elemento Economico: Outros Encargos sobre a Divida por Contrato;1.200.000,00;1.200.000,00;1.193.394,96;1.119.096,65
********Categoria da Despesa: Despesas Correntes;1.200.000,00;1.200.000,00;1.193.394,96;1.119.096,65
*********Modalidade da Despesa: Aplicacoes Diretas;1.200.000,00;1.200.000,00;1.193.394,96;1.119.096,65
**********Fonte: Tesouro Municipal;1.200.000,00;1.200.000,00;1.193.394,96;1.119.096,65
*******Elemento Economico: Principal da Divida Contratual Resgatado;281.000.000,00;275.934.691,00;273.196.586,74;255.978.508,52
********Categoria da Despesa: Despesas de Capital;281.000.000,00;275.934.691,00;273.196.586,74;255.978.508,52
*********Modalidade da Despesa: Aplicacoes Diretas;281.000.000,00;275.934.691,00;273.196.586,74;255.978.508,52
**********Fonte: Tesouro Municipal;281.000.000,00;275.934.691,00;273.196.586,74;255.978.508,52
***Funcao: Previdencia Social;200.000.000,00;221.000.000,00;221.000.000,00;202.205.138,64
****Sub-Funcao: Protecao e Beneficios ao Trabalhador;200.000.000,00;221.000.000,00;221.000.000,00;202.205.138,64
*****Programa: Formacao do Patrimonio do Servidor Municipal;200.000.000,00;221.000.000,00;221.000.000,00;202.205.138,64
******Projeto/Atividade: Contribuicao Formacao Patrimonio Servidor Publico - PASEP;200.000.000,00;221.000.000,00;221.000.000,00;202.205.138,64
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;2.284,47;2.284,47;2.284,47
********Categoria da Despesa: Despesas Correntes;0,00;2.284,47;2.284,47;2.284,47
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;2.284,47;2.284,47;2.284,47
**********Fonte: Tesouro Municipal;0,00;2.284,47;2.284,47;2.284,47
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;200.000.000,00;220.997.715,53;220.997.715,53;202.202.854,17
********Categoria da Despesa: Despesas Correntes;200.000.000,00;220.997.715,53;220.997.715,53;202.202.854,17
*********Modalidade da Despesa: Aplicacoes Diretas;200.000.000,00;220.997.715,53;220.997.715,53;202.202.854,17
**********Fonte: Tesouro Municipal;200.000.000,00;220.997.715,53;220.997.715,53;202.202.854,17
***Funcao: Reserva de Contingencia;1.000.000,00;1.000.000,00;0,00;0,00
****Sub-Funcao: Reserva de Contingencia;1.000.000,00;1.000.000,00;0,00;0,00
*****Programa: Reserva de Contingencia;1.000.000,00;1.000.000,00;0,00;0,00
******Projeto/Atividade: Reserva de Contingencia;1.000.000,00;1.000.000,00;0,00;0,00
*******Elemento Economico: Reserva de Contingencia;1.000.000,00;1.000.000,00;0,00;0,00
********Categoria da Despesa: Reserva Contingencia;1.000.000,00;1.000.000,00;0,00;0,00
*********Modalidade da Despesa: Reserva de Contingencia;1.000.000,00;1.000.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000.000,00;1.000.000,00;0,00;0,00
**Unidade: Recursos Superv. pela Secretaria Municipal de Habitacao;3.392.464,00;3.479.843,78;3.464.099,08;2.814.822,99
***Funcao: Urbanismo;3.392.464,00;3.479.843,78;3.464.099,08;2.814.822,99
****Sub-Funcao: Servicos Urbanos;3.392.464,00;3.479.843,78;3.464.099,08;2.814.822,99
*****Programa: Revitalizacao de Areas Urbanas;3.392.464,00;3.479.843,78;3.464.099,08;2.814.822,99
******Projeto/Atividade: Realiz. de Proj. de Recup.de Fachadas Historicas na Area Central de SP;3.392.464,00;3.479.843,78;3.464.099,08;2.814.822,99
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;2.374.755,24;2.374.755,24;2.333.862,77
********Categoria da Despesa: Despesas Correntes;0,00;2.374.755,24;2.374.755,24;2.333.862,77
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;2.374.755,24;2.374.755,24;2.333.862,77
**********Fonte: Tesouro Municipal;0,00;2.374.755,24;2.374.755,24;2.333.862,77
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;3.392.464,00;1.105.088,54;1.089.343,84;480.960,22
********Categoria da Despesa: Despesas Correntes;3.392.464,00;1.105.088,54;1.089.343,84;480.960,22
*********Modalidade da Despesa: Aplicacoes Diretas;3.392.464,00;1.105.088,54;1.089.343,84;480.960,22
**********Fonte: Tesouro Municipal;3.392.464,00;1.105.088,54;1.089.343,84;480.960,22
**Unidade: Recursos Superv. pela Secretaria Municipal dos Negocios Juridicos;831.021.163,00;831.021.163,00;112.869.736,84;112.141.734,79
***Funcao: Encargos Especiais;831.021.163,00;831.021.163,00;112.869.736,84;112.141.734,79
****Sub-Funcao: Defesa do Interesse Publico no Processo Judiciario;831.021.163,00;831.021.163,00;112.869.736,84;112.141.734,79
*****Programa: Encargos Especiais;831.021.163,00;831.021.163,00;112.869.736,84;112.141.734,79
******Projeto/Atividade: Acordos Judiciais ou Administrativos;550.000,00;550.000,00;200.000,00;58.157,05
*******Elemento Economico: Indenizacoes e Restituicoes;300.000,00;300.000,00;100.000,00;52.519,15
********Categoria da Despesa: Despesas Correntes;300.000,00;300.000,00;100.000,00;52.519,15
*********Modalidade da Despesa: Aplicacoes Diretas;300.000,00;300.000,00;100.000,00;52.519,15
**********Fonte: Tesouro Municipal;300.000,00;300.000,00;100.000,00;52.519,15
*******Elemento Economico: Outros Beneficios Previdenciarios;250.000,00;250.000,00;100.000,00;5.637,90
********Categoria da Despesa: Despesas Correntes;250.000,00;250.000,00;100.000,00;5.637,90
*********Modalidade da Despesa: Aplicacoes Diretas;250.000,00;250.000,00;100.000,00;5.637,90
**********Fonte: Tesouro Municipal;250.000,00;250.000,00;100.000,00;5.637,90
******Projeto/Atividade: Condenacoes Judiciais - Creditos de Pequeno Valor;7.900.000,00;10.900.000,00;10.546.076,49;9.964.121,70
*******Elemento Economico: Sentencas Judiciais;400.000,00;900.000,00;892.978,10;892.931,98
********Categoria da Despesa: Despesas de Capital;400.000,00;900.000,00;892.978,10;892.931,98
*********Modalidade da Despesa: Aplicacoes Diretas;400.000,00;900.000,00;892.978,10;892.931,98
**********Fonte: Tesouro Municipal;400.000,00;900.000,00;892.978,10;892.931,98
*******Elemento Economico: Sentencas Judiciais;1.500.000,00;2.000.000,00;1.793.221,90;1.609.877,89
********Categoria da Despesa: Despesas Correntes;1.500.000,00;2.000.000,00;1.793.221,90;1.609.877,89
*********Modalidade da Despesa: Aplicacoes Diretas;1.500.000,00;2.000.000,00;1.793.221,90;1.609.877,89
**********Fonte: Tesouro Municipal;1.500.000,00;2.000.000,00;1.793.221,90;1.609.877,89
*******Elemento Economico: Sentencas Judiciais;6.000.000,00;8.000.000,00;7.859.876,49;7.461.311,83
********Categoria da Despesa: Despesas Correntes;6.000.000,00;8.000.000,00;7.859.876,49;7.461.311,83
*********Modalidade da Despesa: Aplicacoes Diretas;6.000.000,00;8.000.000,00;7.859.876,49;7.461.311,83
**********Fonte: Tesouro Municipal;6.000.000,00;8.000.000,00;7.859.876,49;7.461.311,83
******Projeto/Atividade: Condenacoes Judiciais-Creditos de Natureza Alimentar;440.933.999,00;440.933.999,00;101.381.327,49;101.381.327,49
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;108.000.000,00;101.381.327,49;101.381.327,49
********Categoria da Despesa: Despesas Correntes;0,00;108.000.000,00;101.381.327,49;101.381.327,49
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;108.000.000,00;101.381.327,49;101.381.327,49
**********Fonte: Tesouro Municipal;0,00;108.000.000,00;101.381.327,49;101.381.327,49
*******Elemento Economico: Sentencas Judiciais;3.606.371,00;3.606.371,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;3.606.371,00;3.606.371,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;3.606.371,00;3.606.371,00;0,00;0,00
**********Fonte: Tesouro Municipal;3.606.371,00;3.606.371,00;0,00;0,00
*******Elemento Economico: Sentencas Judiciais;437.327.628,00;329.327.628,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;437.327.628,00;329.327.628,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;437.327.628,00;329.327.628,00;0,00;0,00
**********Fonte: Tesouro Municipal;437.327.628,00;329.327.628,00;0,00;0,00
******Projeto/Atividade: Condenacoes Judiciais-Outras Especies;381.637.164,00;378.637.164,00;742.332,86;738.128,55
