Selecao;Orcado;Atualizado;Empenhado;Liquidado
**Unidade: Fundo Especial de Despesas da Camara Municipal de Sao Paulo;9.122.000,00;15.622.000,00;9.870.000,00;9.870.000,00
***Funcao: Legislativa;9.122.000,00;15.622.000,00;9.870.000,00;9.870.000,00
****Sub-Funcao: Acao Legislativa;9.122.000,00;15.622.000,00;9.870.000,00;9.870.000,00
*****Programa: Processo Legislativo;9.122.000,00;15.622.000,00;9.870.000,00;9.870.000,00
******Projeto/Atividade: Fundo Especial de Despesas da Camara Municipal de Sao Paulo - FECAM;9.122.000,00;15.622.000,00;9.870.000,00;9.870.000,00
*******Elemento Economico: Equipamentos e Material Permanente;250.000,00;850.000,00;30.000,00;30.000,00
********Categoria da Despesa: Despesas de Capital;250.000,00;850.000,00;30.000,00;30.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;250.000,00;850.000,00;30.000,00;30.000,00
**********Fonte: Tesouro Municipal;250.000,00;850.000,00;30.000,00;30.000,00
*******Elemento Economico: Material de Consumo;250.000,00;250.000,00;250.000,00;250.000,00
********Categoria da Despesa: Despesas Correntes;250.000,00;250.000,00;250.000,00;250.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;250.000,00;250.000,00;250.000,00;250.000,00
**********Fonte: Tesouro Municipal;250.000,00;250.000,00;250.000,00;250.000,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;8.622.000,00;14.522.000,00;9.590.000,00;9.590.000,00
********Categoria da Despesa: Despesas Correntes;8.622.000,00;14.522.000,00;9.590.000,00;9.590.000,00
*********Modalidade da Despesa: Aplicacoes Diretas;8.622.000,00;14.522.000,00;9.590.000,00;9.590.000,00
**********Fonte: Tesouro Municipal;8.622.000,00;14.522.000,00;9.590.000,00;9.590.000,00
*Orgao: Encargos Gerais do Municipio;4.127.636.747,00;4.832.619.366,38;4.808.826.771,59;4.765.718.490,96
**Unidade: Recursos Superv. pela Secretaria Municipal de Cultura;10.000.000,00;7.211.568,83;5.106.526,00;3.542.197,25
***Funcao: Cultura;10.000.000,00;7.211.568,83;5.106.526,00;3.542.197,25
****Sub-Funcao: Difusao Cultural;10.000.000,00;7.211.568,83;5.106.526,00;3.542.197,25
*****Programa: Incentivo a producao cultural e a interacao criativa;10.000.000,00;7.211.568,83;5.106.526,00;3.542.197,25
******Projeto/Atividade: Realizacao de Projetos Culturais com Incentivos Fiscais;10.000.000,00;7.211.568,83;5.106.526,00;3.542.197,25
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;1.000.000,00;1.000.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000.000,00;1.000.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000.000,00;1.000.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000.000,00;1.000.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;9.000.000,00;6.211.568,83;5.106.526,00;3.542.197,25
********Categoria da Despesa: Despesas Correntes;9.000.000,00;6.211.568,83;5.106.526,00;3.542.197,25
*********Modalidade da Despesa: Aplicacoes Diretas;9.000.000,00;6.211.568,83;5.106.526,00;3.542.197,25
**********Fonte: Tesouro Municipal;9.000.000,00;6.211.568,83;5.106.526,00;3.542.197,25
**Unidade: Recursos Superv. pela Secretaria Municipal de Financas;2.599.267.358,00;3.299.829.823,59;3.293.566.029,82;3.266.051.063,01
***Funcao: Administracao;15.676.000,00;19.776.000,00;19.775.000,00;15.571.587,69
****Sub-Funcao: Administracao de Receitas;1.000,00;1.000,00;0,00;0,00
*****Programa: Encargos Especiais;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Encargos Referentes a Alienacoes de Bens;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
****Sub-Funcao: Administracao Financeira;15.675.000,00;19.775.000,00;19.775.000,00;15.571.587,69
*****Programa: Encargos Especiais;15.675.000,00;19.775.000,00;19.775.000,00;15.571.587,69
******Projeto/Atividade: Encargos Referentes a Arrecadacao e Pagamentos;15.675.000,00;19.775.000,00;19.775.000,00;15.571.587,69
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;15.675.000,00;19.775.000,00;19.775.000,00;15.571.587,69
********Categoria da Despesa: Despesas Correntes;15.675.000,00;19.775.000,00;19.775.000,00;15.571.587,69
*********Modalidade da Despesa: Aplicacoes Diretas;15.675.000,00;19.775.000,00;19.775.000,00;15.571.587,69
**********Fonte: Tesouro Municipal;15.675.000,00;19.775.000,00;19.775.000,00;15.571.587,69
***Funcao: Encargos Especiais;2.382.591.358,00;3.017.627.434,06;3.012.364.640,29;3.012.364.640,28
****Sub-Funcao: Administracao Geral;75.453.648,00;252.166.129,38;252.092.218,65;252.092.218,64
*****Programa: Encargos Especiais;75.453.648,00;252.166.129,38;252.092.218,65;252.092.218,64
******Projeto/Atividade: Outras Dividas;75.453.648,00;252.166.129,38;252.092.218,65;252.092.218,64
*******Elemento Economico: Despesas de Exercicios Anteriores;75.453.648,00;75.942.668,00;75.871.504,92;75.871.504,92
********Categoria da Despesa: Despesas de Capital;75.453.648,00;75.942.668,00;75.871.504,92;75.871.504,92
*********Modalidade da Despesa: Aplicacoes Diretas;75.453.648,00;75.942.668,00;75.871.504,92;75.871.504,92
**********Fonte: Tesouro Municipal;75.453.648,00;75.942.668,00;75.871.504,92;75.871.504,92
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;60.731.540,70;60.728.793,05;60.728.793,04
********Categoria da Despesa: Despesas Correntes;0,00;60.731.540,70;60.728.793,05;60.728.793,04
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;60.731.540,70;60.728.793,05;60.728.793,04
**********Fonte: Tesouro Municipal;0,00;60.731.540,70;60.728.793,05;60.728.793,04
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;0,00;115.491.920,68;115.491.920,68;115.491.920,68
********Categoria da Despesa: Despesas Correntes;0,00;115.491.920,68;115.491.920,68;115.491.920,68
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;115.491.920,68;115.491.920,68;115.491.920,68
**********Fonte: Tesouro Municipal;0,00;115.491.920,68;115.491.920,68;115.491.920,68
****Sub-Funcao: Refinanciamento da Divida Interna;1.873.952.000,00;2.396.421.046,37;2.396.420.882,37;2.396.420.882,37
*****Programa: Encargos Especiais;1.873.952.000,00;2.396.421.046,37;2.396.420.882,37;2.396.420.882,37
******Projeto/Atividade: Servico da Divida Publica Interna - Refinanciamento;1.873.952.000,00;2.396.421.046,37;2.396.420.882,37;2.396.420.882,37
*******Elemento Economico: Despesas de Exercicios Anteriores;100.694.967,00;166.217.165,02;166.217.165,02;166.217.165,02
********Categoria da Despesa: Despesas Correntes;100.694.967,00;166.217.165,02;166.217.165,02;166.217.165,02
*********Modalidade da Despesa: Aplicacoes Diretas;100.694.967,00;166.217.165,02;166.217.165,02;166.217.165,02
**********Fonte: Tesouro Municipal;100.694.967,00;166.217.165,02;166.217.165,02;166.217.165,02
*******Elemento Economico: Juros sobre a Divida por Contrato;1.663.643.430,00;2.010.690.327,75;2.010.690.326,96;2.010.690.326,96
********Categoria da Despesa: Despesas Correntes;1.663.643.430,00;2.010.690.327,75;2.010.690.326,96;2.010.690.326,96
*********Modalidade da Despesa: Aplicacoes Diretas;1.663.643.430,00;2.010.690.327,75;2.010.690.326,96;2.010.690.326,96
**********Fonte: Tesouro Municipal;1.663.643.430,00;2.010.690.327,75;2.010.690.326,96;2.010.690.326,96
*******Elemento Economico: Outros Encargos sobre a Divida por Contrato;1.289.108,00;1.593.340,74;1.593.340,74;1.593.340,74
********Categoria da Despesa: Despesas Correntes;1.289.108,00;1.593.340,74;1.593.340,74;1.593.340,74
*********Modalidade da Despesa: Aplicacoes Diretas;1.289.108,00;1.593.340,74;1.593.340,74;1.593.340,74
**********Fonte: Tesouro Municipal;1.289.108,00;1.593.340,74;1.593.340,74;1.593.340,74
*******Elemento Economico: Principal da Divida Contratual Resgatado;108.324.495,00;217.920.212,86;217.920.049,65;217.920.049,65
********Categoria da Despesa: Despesas de Capital;108.324.495,00;217.920.212,86;217.920.049,65;217.920.049,65
*********Modalidade da Despesa: Aplicacoes Diretas;108.324.495,00;217.920.212,86;217.920.049,65;217.920.049,65
**********Fonte: Tesouro Municipal;108.324.495,00;217.920.212,86;217.920.049,65;217.920.049,65
****Sub-Funcao: Servico da Divida Externa;80.801.642,00;38.785.884,99;35.386.734,72;35.386.734,72
*****Programa: Encargos Especiais;80.801.642,00;38.785.884,99;35.386.734,72;35.386.734,72
******Projeto/Atividade: Servico da Divida Publica Externa;80.801.642,00;38.785.884,99;35.386.734,72;35.386.734,72
*******Elemento Economico: Juros sobre a Divida por Contrato;27.632.414,00;16.763.993,78;13.644.510,44;13.644.510,44
********Categoria da Despesa: Despesas Correntes;27.632.414,00;16.763.993,78;13.644.510,44;13.644.510,44
*********Modalidade da Despesa: Aplicacoes Diretas;27.632.414,00;16.763.993,78;13.644.510,44;13.644.510,44
**********Fonte: Tesouro Municipal;27.632.414,00;16.763.993,78;13.644.510,44;13.644.510,44
*******Elemento Economico: Outros Encargos sobre a Divida por Contrato;310.570,00;273.498,10;271.972,23;271.972,23
********Categoria da Despesa: Despesas Correntes;310.570,00;273.498,10;271.972,23;271.972,23
*********Modalidade da Despesa: Aplicacoes Diretas;310.570,00;273.498,10;271.972,23;271.972,23
**********Fonte: Tesouro Municipal;310.570,00;273.498,10;271.972,23;271.972,23
*******Elemento Economico: Principal da Divida Contratual Resgatado;52.858.658,00;21.748.393,11;21.470.252,05;21.470.252,05
********Categoria da Despesa: Despesas de Capital;52.858.658,00;21.748.393,11;21.470.252,05;21.470.252,05
*********Modalidade da Despesa: Aplicacoes Diretas;52.858.658,00;21.748.393,11;21.470.252,05;21.470.252,05
**********Fonte: Tesouro Municipal;52.858.658,00;21.748.393,11;21.470.252,05;21.470.252,05
****Sub-Funcao: Servico da Divida Interna;352.384.068,00;330.254.373,32;328.464.804,55;328.464.804,55
*****Programa: Encargos Especiais;352.384.068,00;330.254.373,32;328.464.804,55;328.464.804,55
******Projeto/Atividade: Servico da Divida Publica Interna;352.384.068,00;330.254.373,32;328.464.804,55;328.464.804,55
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;134.767,19;134.767,19;134.767,19
********Categoria da Despesa: Despesas de Capital;0,00;134.767,19;134.767,19;134.767,19
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;134.767,19;134.767,19;134.767,19
**********Fonte: Tesouro Municipal;0,00;134.767,19;134.767,19;134.767,19
*******Elemento Economico: Juros sobre a Divida por Contrato;103.628.238,00;99.476.370,40;99.072.544,96;99.072.544,96
********Categoria da Despesa: Despesas Correntes;103.628.238,00;99.476.370,40;99.072.544,96;99.072.544,96
*********Modalidade da Despesa: Aplicacoes Diretas;103.628.238,00;99.476.370,40;99.072.544,96;99.072.544,96
**********Fonte: Tesouro Municipal;103.628.238,00;99.476.370,40;99.072.544,96;99.072.544,96
*******Elemento Economico: Outros Encargos sobre a Divida por Contrato;1.732.045,00;1.634.373,40;1.631.846,43;1.631.846,43
********Categoria da Despesa: Despesas Correntes;1.732.045,00;1.634.373,40;1.631.846,43;1.631.846,43
*********Modalidade da Despesa: Aplicacoes Diretas;1.732.045,00;1.634.373,40;1.631.846,43;1.631.846,43
**********Fonte: Tesouro Municipal;1.732.045,00;1.634.373,40;1.631.846,43;1.631.846,43
*******Elemento Economico: Principal da Divida Contratual Resgatado;247.023.785,00;229.008.862,33;227.625.645,97;227.625.645,97
********Categoria da Despesa: Despesas de Capital;247.023.785,00;229.008.862,33;227.625.645,97;227.625.645,97
*********Modalidade da Despesa: Aplicacoes Diretas;247.023.785,00;229.008.862,33;227.625.645,97;227.625.645,97
**********Fonte: Tesouro Municipal;247.023.785,00;229.008.862,33;227.625.645,97;227.625.645,97
***Funcao: Previdencia Social;200.000.000,00;261.426.389,53;261.426.389,53;238.114.835,04
****Sub-Funcao: Protecao e Beneficios ao Trabalhador;200.000.000,00;261.426.389,53;261.426.389,53;238.114.835,04
*****Programa: Suporte administrativo;200.000.000,00;261.426.389,53;261.426.389,53;238.114.835,04
******Projeto/Atividade: Contribuicao Formacao Patrimonio Servidor Publico - PASEP;200.000.000,00;261.426.389,53;261.426.389,53;238.114.835,04
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;1.324.826,18;1.324.826,18;1.324.826,18
********Categoria da Despesa: Despesas Correntes;0,00;1.324.826,18;1.324.826,18;1.324.826,18
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;1.324.826,18;1.324.826,18;1.324.826,18
**********Fonte: Tesouro Municipal;0,00;1.324.826,18;1.324.826,18;1.324.826,18
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;200.000.000,00;260.101.563,35;260.101.563,35;236.790.008,86
********Categoria da Despesa: Despesas Correntes;200.000.000,00;260.101.563,35;260.101.563,35;236.790.008,86
*********Modalidade da Despesa: Aplicacoes Diretas;200.000.000,00;260.101.563,35;260.101.563,35;236.790.008,86
**********Fonte: Tesouro Municipal;200.000.000,00;260.101.563,35;260.101.563,35;236.790.008,86
***Funcao: Reserva de Contingencia;1.000.000,00;1.000.000,00;0,00;0,00
****Sub-Funcao: Reserva de Contingencia;1.000.000,00;1.000.000,00;0,00;0,00
*****Programa: Reserva de Contingencia;1.000.000,00;1.000.000,00;0,00;0,00
******Projeto/Atividade: Reserva de Contingencia;1.000.000,00;1.000.000,00;0,00;0,00
*******Elemento Economico: Reserva de Contingencia;1.000.000,00;1.000.000,00;0,00;0,00
********Categoria da Despesa: Reserva Contingencia;1.000.000,00;1.000.000,00;0,00;0,00
*********Modalidade da Despesa: Reserva de Contingencia;1.000.000,00;1.000.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000.000,00;1.000.000,00;0,00;0,00
**Unidade: Recursos Superv. pela Secretaria Municipal de Gestao;1.100.198.117,00;1.095.573.921,29;1.092.420.410,45;1.086.480.865,92
***Funcao: Administracao;42.847.490,00;42.667.491,57;40.575.252,51;37.445.245,14
****Sub-Funcao: Administracao Geral;36.064.589,00;34.728.872,37;32.639.993,89;31.055.340,24
*****Programa: Suporte administrativo;36.064.589,00;34.728.872,37;32.639.993,89;31.055.340,24
******Projeto/Atividade: Reembolso a Entidades Cedentes;10.450.000,00;7.046.990,89;4.958.112,41;3.373.458,76
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;269.674,42;269.674,42;269.674,42
********Categoria da Despesa: Despesas Correntes;0,00;269.674,42;269.674,42;269.674,42
*********Modalidade da Despesa: Transferencias a Estados e ao Distrito Federal;0,00;269.674,42;269.674,42;269.674,42
**********Fonte: Tesouro Municipal;0,00;269.674,42;269.674,42;269.674,42
*******Elemento Economico: Ressarcimento de Despesas de Pessoal Requisitado;770.000,00;170.000,00;56.052,74;0,00
********Categoria da Despesa: Despesas Correntes;770.000,00;170.000,00;56.052,74;0,00
*********Modalidade da Despesa: Transferencias a Municipios;770.000,00;170.000,00;56.052,74;0,00
**********Fonte: Tesouro Municipal;770.000,00;170.000,00;56.052,74;0,00
*******Elemento Economico: Ressarcimento de Despesas de Pessoal Requisitado;277.000,00;277.000,00;202.679,97;65.607,74
********Categoria da Despesa: Despesas Correntes;277.000,00;277.000,00;202.679,97;65.607,74
*********Modalidade da Despesa: Transferencias a Uniao;277.000,00;277.000,00;202.679,97;65.607,74
**********Fonte: Tesouro Municipal;277.000,00;277.000,00;202.679,97;65.607,74
*******Elemento Economico: Ressarcimento de Despesas de Pessoal Requisitado;9.403.000,00;6.330.316,47;4.429.705,28;3.038.176,60
********Categoria da Despesa: Despesas Correntes;9.403.000,00;6.330.316,47;4.429.705,28;3.038.176,60
*********Modalidade da Despesa: Transferencias a Estados e ao Distrito Federal;9.403.000,00;6.330.316,47;4.429.705,28;3.038.176,60
**********Fonte: Tesouro Municipal;9.403.000,00;6.330.316,47;4.429.705,28;3.038.176,60
******Projeto/Atividade: Servidores Comissionados em outras Entidades;25.614.589,00;27.681.881,48;27.681.881,48;27.681.881,48
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;25.614.589,00;27.681.881,48;27.681.881,48;27.681.881,48
********Categoria da Despesa: Despesas Correntes;25.614.589,00;27.681.881,48;27.681.881,48;27.681.881,48
*********Modalidade da Despesa: Aplicacoes Diretas;25.614.589,00;27.681.881,48;27.681.881,48;27.681.881,48
**********Fonte: Tesouro Municipal;25.614.589,00;27.681.881,48;27.681.881,48;27.681.881,48
****Sub-Funcao: Comunicacao Social;5.000.000,00;6.070.656,20;6.070.656,20;4.525.302,48
*****Programa: Divulgacao Oficial;5.000.000,00;6.070.656,20;6.070.656,20;4.525.302,48
******Projeto/Atividade: Impressao do Diario Oficial da Cidade de Sao Paulo;5.000.000,00;6.070.656,20;6.070.656,20;4.525.302,48
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;249.182,92;249.182,92;249.182,92
********Categoria da Despesa: Despesas Correntes;0,00;249.182,92;249.182,92;249.182,92
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;249.182,92;249.182,92;249.182,92
**********Fonte: Tesouro Municipal;0,00;249.182,92;249.182,92;249.182,92
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;5.000.000,00;5.821.473,28;5.821.473,28;4.276.119,56
********Categoria da Despesa: Despesas Correntes;5.000.000,00;5.821.473,28;5.821.473,28;4.276.119,56
*********Modalidade da Despesa: Aplicacoes Diretas;5.000.000,00;5.821.473,28;5.821.473,28;4.276.119,56
**********Fonte: Tesouro Municipal;5.000.000,00;5.821.473,28;5.821.473,28;4.276.119,56
****Sub-Funcao: Protecao e Beneficios ao Trabalhador;1.782.901,00;1.867.963,00;1.864.602,42;1.864.602,42
*****Programa: Beneficios a servidores;1.782.901,00;1.867.963,00;1.864.602,42;1.864.602,42
******Projeto/Atividade: Beneficios a Servidores Ativos;1.782.901,00;1.867.963,00;1.864.602,42;1.864.602,42
*******Elemento Economico: Salario Familia;1.782.901,00;1.867.963,00;1.864.602,42;1.864.602,42
********Categoria da Despesa: Despesas Correntes;1.782.901,00;1.867.963,00;1.864.602,42;1.864.602,42
*********Modalidade da Despesa: Aplicacoes Diretas;1.782.901,00;1.867.963,00;1.864.602,42;1.864.602,42
