Selecao;Orcado;Atualizado;Empenhado;Liquidado
**********Fonte: Tesouro Municipal - Recursos Vinculados;100.000,00;100.000,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;2.450.000,00;2.250.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;2.450.000,00;2.250.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.450.000,00;2.250.000,00;0,00;0,00
**********Fonte: Tesouro Municipal - Recursos Vinculados;2.450.000,00;2.250.000,00;0,00;0,00
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;0,00;200.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;0,00;200.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;200.000,00;0,00;0,00
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;200.000,00;0,00;0,00
*Orgao: Companhia Metropolitana de Habitacao de Sao Paulo;149.560.440,00;150.010.440,00;80.376.844,94;65.927.226,98
**Unidade: Companhia Metropolitana de Habitacao de Sao Paulo;149.560.440,00;150.010.440,00;80.376.844,94;65.927.226,98
***Funcao: Habitacao;132.469.492,00;142.802.781,80;80.376.844,94;65.927.226,98
****Sub-Funcao: Administracao Geral;64.000.000,00;87.079.504,11;57.706.503,74;49.236.042,98
*****Programa: Suporte administrativo;64.000.000,00;87.079.504,11;57.706.503,74;49.236.042,98
******Projeto/Atividade: Administracao da Companhia Metropolitana de Habitacao de Sao Paulo - COHAB;64.000.000,00;87.079.504,11;57.706.503,74;49.236.042,98
*******Elemento Economico: Auxilio-Alimentacao;0,00;705.000,00;705.000,00;662.784,39
********Categoria da Despesa: Despesas Correntes;0,00;705.000,00;705.000,00;662.784,39
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;705.000,00;705.000,00;662.784,39
**********Fonte: Tesouro Municipal;0,00;705.000,00;705.000,00;662.784,39
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;24.019,96;21.019,96;20.292,53
********Categoria da Despesa: Despesas Correntes;0,00;24.019,96;21.019,96;20.292,53
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;24.019,96;21.019,96;20.292,53
**********Fonte: Recursos Proprios da Empresa Dependente;0,00;16.881,72;13.881,72;13.155,01
**********Fonte: Tesouro Municipal;0,00;7.138,24;7.138,24;7.137,52
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;1.057.104,49;1.047.590,83;1.047.590,83
********Categoria da Despesa: Despesas Correntes;0,00;1.057.104,49;1.047.590,83;1.047.590,83
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;1.057.104,49;1.047.590,83;1.047.590,83
**********Fonte: Recursos Proprios da Empresa Dependente;0,00;367.104,49;367.104,49;367.104,49
**********Fonte: Tesouro Municipal;0,00;690.000,00;680.486,34;680.486,34
*******Elemento Economico: Diarias - Civil;50.000,00;50.000,00;5.055,24;5.055,24
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;5.055,24;5.055,24
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;5.055,24;5.055,24
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;5.055,24;5.055,24
*******Elemento Economico: Equipamentos e Material Permanente;35.000,00;155.000,00;101.024,00;98.375,00
********Categoria da Despesa: Despesas de Capital;35.000,00;155.000,00;101.024,00;98.375,00
*********Modalidade da Despesa: Aplicacoes Diretas;35.000,00;155.000,00;101.024,00;98.375,00
**********Fonte: Recursos Proprios da Empresa Dependente;0,00;120.000,00;101.024,00;98.375,00
**********Fonte: Tesouro Municipal;35.000,00;35.000,00;0,00;0,00
*******Elemento Economico: Locacao de Mao-de-Obra;2.500.000,00;3.000.000,00;2.534.415,10;1.446.434,70
********Categoria da Despesa: Despesas Correntes;2.500.000,00;3.000.000,00;2.534.415,10;1.446.434,70
*********Modalidade da Despesa: Aplicacoes Diretas;2.500.000,00;3.000.000,00;2.534.415,10;1.446.434,70
**********Fonte: Tesouro Municipal;2.500.000,00;3.000.000,00;2.534.415,10;1.446.434,70
*******Elemento Economico: Material de Consumo;150.000,00;250.000,00;149.683,78;100.512,77
********Categoria da Despesa: Despesas Correntes;150.000,00;250.000,00;149.683,78;100.512,77
*********Modalidade da Despesa: Aplicacoes Diretas;150.000,00;250.000,00;149.683,78;100.512,77
**********Fonte: Recursos Proprios da Empresa Dependente;0,00;100.000,00;37.013,93;27.605,93
**********Fonte: Tesouro Municipal;150.000,00;150.000,00;112.669,85;72.906,84
*******Elemento Economico: Obrigacoes Patronais;11.600.000,00;10.910.000,00;7.743.963,26;6.199.393,76
********Categoria da Despesa: Despesas Correntes;11.600.000,00;10.910.000,00;7.743.963,26;6.199.393,76
*********Modalidade da Despesa: Aplicacoes Diretas;11.600.000,00;10.910.000,00;7.743.963,26;6.199.393,76
**********Fonte: Tesouro Municipal;11.600.000,00;10.910.000,00;7.743.963,26;6.199.393,76
*******Elemento Economico: Obrigacoes Tributarias e Contributivas;2.000.000,00;7.000.000,00;5.110.078,93;4.363.967,60
********Categoria da Despesa: Despesas Correntes;2.000.000,00;7.000.000,00;5.110.078,93;4.363.967,60
*********Modalidade da Despesa: Aplicacoes Diretas;2.000.000,00;7.000.000,00;5.110.078,93;4.363.967,60
**********Fonte: Recursos Proprios da Empresa Dependente;0,00;5.000.000,00;3.229.867,46;2.733.582,17
**********Fonte: Tesouro Municipal;2.000.000,00;2.000.000,00;1.880.211,47;1.630.385,43
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;5.505.000,00;14.602.294,76;8.922.960,93;5.962.729,19
********Categoria da Despesa: Despesas Correntes;5.505.000,00;14.602.294,76;8.922.960,93;5.962.729,19
*********Modalidade da Despesa: Aplicacoes Diretas;5.505.000,00;14.602.294,76;8.922.960,93;5.962.729,19
**********Fonte: Recursos Proprios da Empresa Dependente;0,00;2.350.000,00;1.407.562,33;615.654,68
**********Fonte: Tesouro Municipal;5.505.000,00;12.252.294,76;7.515.398,60;5.347.074,51
*******Elemento Economico: Passagens e Despesas com Locomocao;50.000,00;50.000,00;22.132,64;11.614,42
********Categoria da Despesa: Despesas Correntes;50.000,00;50.000,00;22.132,64;11.614,42
*********Modalidade da Despesa: Aplicacoes Diretas;50.000,00;50.000,00;22.132,64;11.614,42
**********Fonte: Tesouro Municipal;50.000,00;50.000,00;22.132,64;11.614,42
*******Elemento Economico: Sentencas Judiciais;1.710.000,00;8.876.084,90;8.366.071,07;8.071.806,41
********Categoria da Despesa: Despesas Correntes;1.710.000,00;8.876.084,90;8.366.071,07;8.071.806,41
*********Modalidade da Despesa: Aplicacoes Diretas;1.710.000,00;8.876.084,90;8.366.071,07;8.071.806,41
**********Fonte: Recursos Proprios da Empresa Dependente;0,00;1.837.030,80;1.579.495,27;1.457.207,39
**********Fonte: Tesouro Municipal;1.710.000,00;7.039.054,10;6.786.575,80;6.614.599,02
*******Elemento Economico: Vencimentos e Vantagens Fixas - Pessoal Civil;40.400.000,00;40.400.000,00;22.977.508,00;21.245.486,14
********Categoria da Despesa: Despesas Correntes;40.400.000,00;40.400.000,00;22.977.508,00;21.245.486,14
*********Modalidade da Despesa: Aplicacoes Diretas;40.400.000,00;40.400.000,00;22.977.508,00;21.245.486,14
**********Fonte: Tesouro Municipal;40.400.000,00;40.400.000,00;22.977.508,00;21.245.486,14
****Sub-Funcao: Habitacao Urbana;67.815.654,00;55.069.439,69;22.345.208,19;16.484.220,25
*****Programa: Acesso a moradia - Acoes de habitacao;67.815.654,00;55.069.439,69;22.345.208,19;16.484.220,25
******Projeto/Atividade: Administracao da Carteira Imobiliaria;5.200.000,00;4.024.386,00;2.359.687,09;1.455.993,48
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;86.819,00;72.182,38;0,00
********Categoria da Despesa: Despesas Correntes;0,00;86.819,00;72.182,38;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;86.819,00;72.182,38;0,00
**********Fonte: Recursos Proprios da Empresa Dependente;0,00;86.819,00;72.182,38;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;2.000.000,00;2.868.000,00;2.043.583,29;1.400.987,15
********Categoria da Despesa: Despesas Correntes;2.000.000,00;2.868.000,00;2.043.583,29;1.400.987,15
*********Modalidade da Despesa: Aplicacoes Diretas;2.000.000,00;2.868.000,00;2.043.583,29;1.400.987,15
**********Fonte: Recursos Proprios da Empresa Dependente;0,00;60.000,00;60.000,00;0,00
**********Fonte: Tesouro Municipal;2.000.000,00;2.808.000,00;1.983.583,29;1.400.987,15
*******Elemento Economico: Sentencas Judiciais;3.200.000,00;1.069.567,00;243.921,42;55.006,33
********Categoria da Despesa: Despesas Correntes;3.200.000,00;1.069.567,00;243.921,42;55.006,33
*********Modalidade da Despesa: Aplicacoes Diretas;3.200.000,00;1.069.567,00;243.921,42;55.006,33
**********Fonte: Tesouro Municipal;3.200.000,00;1.069.567,00;243.921,42;55.006,33
******Projeto/Atividade: Projetos e Acoes de Apoio Habitacional;62.615.654,00;51.045.053,69;19.985.521,10;15.028.226,77
*******Elemento Economico: Aquisicao de Imoveis;38.943.000,00;32.274.313,82;9.172.720,31;9.172.720,31
********Categoria da Despesa: Despesas de Capital;38.943.000,00;32.274.313,82;9.172.720,31;9.172.720,31
*********Modalidade da Despesa: Aplicacoes Diretas;38.943.000,00;32.274.313,82;9.172.720,31;9.172.720,31
**********Fonte: Recursos Proprios da Empresa Dependente;10.000,00;9.173.695,13;9.172.720,31;9.172.720,31
**********Fonte: Tesouro Municipal;3.000,00;3.000,00;0,00;0,00
**********Fonte: Transferencias Estaduais;26.410.000,00;10.577.618,69;0,00;0,00
**********Fonte: Transferencias Federais;12.520.000,00;12.520.000,00;0,00;0,00
*******Elemento Economico: Despesas de Exercicios Anteriores;0,00;681.781,00;681.781,00;2.066,35
********Categoria da Despesa: Despesas de Capital;0,00;681.781,00;681.781,00;2.066,35
*********Modalidade da Despesa: Aplicacoes Diretas;0,00;681.781,00;681.781,00;2.066,35
**********Fonte: Recursos Proprios da Empresa Dependente;0,00;2.066,35;2.066,35;2.066,35
**********Fonte: Transferencias Estaduais;0,00;679.714,65;679.714,65;0,00
*******Elemento Economico: Obras e Instalacoes;16.672.654,00;16.672.654,00;9.280.276,86;5.728.856,34
********Categoria da Despesa: Despesas de Capital;16.672.654,00;16.672.654,00;9.280.276,86;5.728.856,34
*********Modalidade da Despesa: Aplicacoes Diretas;16.672.654,00;16.672.654,00;9.280.276,86;5.728.856,34
**********Fonte: Recursos Proprios da Empresa Dependente;9.023.406,00;9.023.406,00;3.338.733,51;2.304.169,85
**********Fonte: Transferencias Estaduais;7.649.248,00;7.649.248,00;5.941.543,35;3.424.686,49
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Juridica;7.000.000,00;1.416.304,87;850.742,93;124.583,77
********Categoria da Despesa: Despesas de Capital;7.000.000,00;1.416.304,87;850.742,93;124.583,77
*********Modalidade da Despesa: Aplicacoes Diretas;7.000.000,00;1.416.304,87;850.742,93;124.583,77
**********Fonte: Recursos Proprios da Empresa Dependente;7.000.000,00;966.304,87;509.742,93;124.583,77
**********Fonte: Tesouro Municipal;0,00;450.000,00;341.000,00;0,00
****Sub-Funcao: Tecnologia da Informacao;653.838,00;653.838,00;325.133,01;206.963,75
*****Programa: Sistema de informacao e processamento de dados;653.838,00;653.838,00;325.133,01;206.963,75
******Projeto/Atividade: Implantacao e Operacao de Sistemas de Informacao e Comunicacao;653.838,00;653.838,00;325.133,01;206.963,75
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;653.838,00;653.838,00;325.133,01;206.963,75
********Categoria da Despesa: Despesas Correntes;653.838,00;653.838,00;325.133,01;206.963,75
*********Modalidade da Despesa: Aplicacoes Diretas;653.838,00;653.838,00;325.133,01;206.963,75
**********Fonte: Recursos Proprios da Empresa Dependente;653.838,00;653.838,00;325.133,01;206.963,75
***Funcao: Urbanismo;17.090.948,00;7.207.658,20;0,00;0,00
****Sub-Funcao: Infra-Estrutura Urbana;17.090.948,00;7.207.658,20;0,00;0,00
*****Programa: Acesso a moradia - Regularizacao fundiaria;17.090.948,00;7.207.658,20;0,00;0,00
******Projeto/Atividade: Regularizacao Fundiaria em Assentamentos;17.090.948,00;7.207.658,20;0,00;0,00
*******Elemento Economico: Obras e Instalacoes;17.090.948,00;7.207.658,20;0,00;0,00
********Categoria da Despesa: Despesas de Capital;17.090.948,00;7.207.658,20;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;17.090.948,00;7.207.658,20;0,00;0,00
**********Fonte: Recursos Proprios da Empresa Dependente;11.273.948,00;7.027.658,20;0,00;0,00
**********Fonte: Tesouro Municipal;5.797.000,00;160.000,00;0,00;0,00
**********Fonte: Transferencias Estaduais;10.000,00;10.000,00;0,00;0,00
**********Fonte: Transferencias Federais;10.000,00;10.000,00;0,00;0,00
*Orgao: Encargos Gerais do Municipio;7.017.790.149,00;7.018.511.134,96;4.630.242.873,44;3.707.347.374,27
**Unidade: Recursos Superv. pela Secretaria Municipal de Cultura;6.400.000,00;4.396.000,00;3.890.913,26;2.273.706,67
***Funcao: Cultura;6.400.000,00;4.396.000,00;3.890.913,26;2.273.706,67
****Sub-Funcao: Difusao Cultural;6.400.000,00;4.396.000,00;3.890.913,26;2.273.706,67
*****Programa: Incentivo a producao cultural e a interacao criativa;6.400.000,00;4.396.000,00;3.890.913,26;2.273.706,67
******Projeto/Atividade: Realizacao de Projetos Culturais com Incentivos Fiscais;6.400.000,00;4.396.000,00;3.890.913,26;2.273.706,67
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;5.400.000,00;4.296.000,00;3.890.913,26;2.273.706,67
********Categoria da Despesa: Despesas Correntes;5.400.000,00;4.296.000,00;3.890.913,26;2.273.706,67
*********Modalidade da Despesa: Aplicacoes Diretas;5.400.000,00;4.296.000,00;3.890.913,26;2.273.706,67
**********Fonte: Tesouro Municipal;5.400.000,00;4.296.000,00;3.890.913,26;2.273.706,67
*******Elemento Economico: Outros Servicos de Terceiros - Pessoa Fisica;1.000.000,00;100.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000.000,00;100.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000.000,00;100.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000.000,00;100.000,00;0,00;0,00
**Unidade: Recursos Superv. pela Secretaria Municipal de Financas;4.741.358.568,00;4.724.083.553,96;2.839.846.149,09;2.531.968.238,67
***Funcao: Administracao;16.801.000,00;16.405.000,00;13.645.672,48;11.289.171,85
****Sub-Funcao: Administracao de Receitas;1.000,00;1.000,00;0,00;0,00
*****Programa: Encargos Especiais;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Encargos Referentes a Alienacoes de Bens;1.000,00;1.000,00;0,00;0,00
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
****Sub-Funcao: Administracao Financeira;16.800.000,00;16.404.000,00;13.645.672,48;11.289.171,85
*****Programa: Encargos Especiais;16.800.000,00;16.404.000,00;13.645.672,48;11.289.171,85
******Projeto/Atividade: Encargos Referentes a Arrecadacao e Pagamentos;16.800.000,00;16.404.000,00;13.645.672,48;11.289.171,85
*******Elemento Economico: Outros ServiA§os de Terceiros - Pessoa JurA­dica;16.800.000,00;16.404.000,00;13.645.672,48;11.289.171,85
********Categoria da Despesa: Despesas Correntes;16.800.000,00;16.404.000,00;13.645.672,48;11.289.171,85
*********Modalidade da Despesa: Aplicacoes Diretas;16.800.000,00;16.404.000,00;13.645.672,48;11.289.171,85
**********Fonte: Tesouro Municipal;16.800.000,00;16.404.000,00;13.645.672,48;11.289.171,85
***Funcao: Encargos Especiais;4.398.912.458,00;4.382.033.443,96;2.597.838.192,41;2.329.174.130,52
****Sub-Funcao: Administracao Geral;124.722.187,00;107.843.172,96;96.756.193,64;92.038.863,20
*****Programa: Encargos Especiais;124.722.187,00;107.843.172,96;96.756.193,64;92.038.863,20
******Projeto/Atividade: Outras Dividas;124.722.187,00;107.843.172,96;96.756.193,64;92.038.863,20
*******Elemento Economico: Despesas de Exercicios Anteriores;76.453.648,00;76.453.648,00;76.426.916,31;76.280.870,15
********Categoria da Despesa: Despesas de Capital;76.453.648,00;76.453.648,00;76.426.916,31;76.280.870,15
*********Modalidade da Despesa: Aplicacoes Diretas;76.453.648,00;76.453.648,00;76.426.916,31;76.280.870,15
**********Fonte: Tesouro Municipal;76.453.648,00;76.453.648,00;76.426.916,31;76.280.870,15
*******Elemento Economico: Despesas de Exercicios Anteriores;48.268.539,00;31.389.524,96;20.329.277,33;15.757.993,05
********Categoria da Despesa: Despesas Correntes;48.268.539,00;31.389.524,96;20.329.277,33;15.757.993,05
*********Modalidade da Despesa: Aplicacoes Diretas;48.268.539,00;31.389.524,96;20.329.277,33;15.757.993,05
**********Fonte: Tesouro Municipal;48.268.539,00;31.389.524,96;20.329.277,33;15.757.993,05
****Sub-Funcao: Refinanciamento da Divida Interna;3.448.886.615,00;3.424.836.615,00;1.922.691.451,30;1.665.553.542,90
*****Programa: Encargos Especiais;3.448.886.615,00;3.424.836.615,00;1.922.691.451,30;1.665.553.542,90
******Projeto/Atividade: Servico da Divida Publica Interna - Refinanciamento;3.448.886.615,00;3.424.836.615,00;1.922.691.451,30;1.665.553.542,90
*******Elemento Economico: Despesas de Exercicios Anteriores;180.893.745,00;180.893.745,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;180.893.745,00;180.893.745,00;0,00;0,00
*********Modalidade da Despesa: Aplicacoes Diretas;180.893.745,00;180.893.745,00;0,00;0,00
**********Fonte: Tesouro Municipal;180.893.745,00;180.893.745,00;0,00;0,00
*******Elemento Economico: Juros sobre a Divida por Contrato;2.434.707.607,00;2.434.707.607,00;1.617.144.537,00;1.406.089.028,00
********Categoria da Despesa: Despesas Correntes;2.434.707.607,00;2.434.707.607,00;1.617.144.537,00;1.406.089.028,00
*********Modalidade da Despesa: Aplicacoes Diretas;2.434.707.607,00;2.434.707.607,00;1.617.144.537,00;1.406.089.028,00
**********Fonte: Tesouro Municipal;2.434.707.607,00;2.434.707.607,00;1.617.144.537,00;1.406.089.028,00
*******Elemento Economico: Outros Encargos sobre a Divida por Contrato;2.150.397,00;2.150.397,00;1.376.450,50;1.165.861,60
********Categoria da Despesa: Despesas Correntes;2.150.397,00;2.150.397,00;1.376.450,50;1.165.861,60
*********Modalidade da Despesa: Aplicacoes Diretas;2.150.397,00;2.150.397,00;1.376.450,50;1.165.861,60
**********Fonte: Tesouro Municipal;2.150.397,00;2.150.397,00;1.376.450,50;1.165.861,60
