Seleção;Orçado;Atualizado;Empenhado;Liquidado
********Categoria da Despesa: Despesas de Capital;250.000,00;950.000,00;10.000,00;10.000,00
*********Modalidade da Despesa: Aplicações Diretas;250.000,00;950.000,00;10.000,00;10.000,00
**********Fonte: Tesouro Municipal;250.000,00;950.000,00;10.000,00;10.000,00
*******Elemento Econômico: Material de Consumo;250.000,00;250.000,00;40.000,00;40.000,00
********Categoria da Despesa: Despesas Correntes;250.000,00;250.000,00;40.000,00;40.000,00
*********Modalidade da Despesa: Aplicações Diretas;250.000,00;250.000,00;40.000,00;40.000,00
**********Fonte: Tesouro Municipal;250.000,00;250.000,00;40.000,00;40.000,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;13.500.000,00;12.800.000,00;6.840.000,00;6.840.000,00
********Categoria da Despesa: Despesas Correntes;13.500.000,00;12.800.000,00;6.840.000,00;6.840.000,00
*********Modalidade da Despesa: Aplicações Diretas;13.500.000,00;12.800.000,00;6.840.000,00;6.840.000,00
**********Fonte: Tesouro Municipal;13.500.000,00;12.800.000,00;6.840.000,00;6.840.000,00
*Orgão: Encargos Gerais do Município;4.434.595.498,00;4.771.758.790,50;4.001.666.433,22;3.896.415.923,17
**Unidade: Recursos Superv. pela Secretaria Municipal de Cultura;15.000.000,00;10.643.949,52;4.473.964,40;3.234.532,64
***Função: Cultura;15.000.000,00;10.643.949,52;4.473.964,40;3.234.532,64
****Sub-Função: Difusão Cultural;15.000.000,00;10.643.949,52;4.473.964,40;3.234.532,64
*****Programa: Promoção e Apoio de Atividades Culturais Cívicas e Turísticas;15.000.000,00;10.643.949,52;4.473.964,40;3.234.532,64
******Projeto/Atividade: Realização de Projetos Culturais com Incentivos Fiscais;15.000.000,00;10.643.949,52;4.473.964,40;3.234.532,64
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;950.000,00;950.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;950.000,00;950.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;950.000,00;950.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;950.000,00;950.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;14.050.000,00;9.693.949,52;4.473.964,40;3.234.532,64
********Categoria da Despesa: Despesas Correntes;14.050.000,00;9.693.949,52;4.473.964,40;3.234.532,64
*********Modalidade da Despesa: Aplicações Diretas;14.050.000,00;9.693.949,52;4.473.964,40;3.234.532,64
**********Fonte: Tesouro Municipal;14.050.000,00;9.693.949,52;4.473.964,40;3.234.532,64
**Unidade: Recursos Superv. pela Secretaria Municipal de Finanças;2.525.131.011,00;2.837.492.510,88;2.827.005.120,54;2.742.327.468,20
***Função: Administração;15.676.000,00;17.676.000,00;17.665.000,00;15.775.906,19
****Sub-Função: Administração de Receitas;1.000,00;1.000,00;0,00;0,00
*****Programa: Suporte Financeiro;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Encargos Referentes a Alienações de Bens;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
****Sub-Função: Administração Financeira;15.675.000,00;17.675.000,00;17.665.000,00;15.775.906,19
*****Programa: Suporte Financeiro;15.675.000,00;17.675.000,00;17.665.000,00;15.775.906,19
******Projeto/Atividade: Encargos Referentes a Arrecadação e Pagamentos;15.675.000,00;17.675.000,00;17.665.000,00;15.775.906,19
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;536.778,70;536.778,70;536.778,70
********Categoria da Despesa: Despesas Correntes;0,00;536.778,70;536.778,70;536.778,70
*********Modalidade da Despesa: Aplicações Diretas;0,00;536.778,70;536.778,70;536.778,70
**********Fonte: Tesouro Municipal;0,00;536.778,70;536.778,70;536.778,70
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;15.675.000,00;17.138.221,30;17.128.221,30;15.239.127,49
********Categoria da Despesa: Despesas Correntes;15.675.000,00;17.138.221,30;17.128.221,30;15.239.127,49
*********Modalidade da Despesa: Aplicações Diretas;15.675.000,00;17.138.221,30;17.128.221,30;15.239.127,49
**********Fonte: Tesouro Municipal;15.675.000,00;17.138.221,30;17.128.221,30;15.239.127,49
***Função: Encargos Especiais;2.308.455.011,00;2.597.816.510,88;2.588.340.120,54;2.524.346.423,37
****Sub-Função: Administração Geral;10.000.000,00;127.733.348,13;125.981.924,35;125.981.909,98
*****Programa: Encargos Especiais;10.000.000,00;127.733.348,13;125.981.924,35;125.981.909,98
******Projeto/Atividade: Outras Dívidas;10.000.000,00;127.733.348,13;125.981.924,35;125.981.909,98
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;118.176.340,05;118.158.876,24;118.158.876,24
********Categoria da Despesa: Despesas de Capital;0,00;118.176.340,05;118.158.876,24;118.158.876,24
*********Modalidade da Despesa: Aplicações Diretas;0,00;118.176.340,05;118.158.876,24;118.158.876,24
**********Fonte: Tesouro Municipal;0,00;118.176.340,05;118.158.876,24;118.158.876,24
*******Elemento Econômico: Despesas de Exercícios Anteriores;10.000.000,00;9.557.008,08;7.823.048,11;7.823.033,74
********Categoria da Despesa: Despesas Correntes;10.000.000,00;9.557.008,08;7.823.048,11;7.823.033,74
*********Modalidade da Despesa: Aplicações Diretas;10.000.000,00;9.557.008,08;7.823.048,11;7.823.033,74
**********Fonte: Tesouro Municipal;10.000.000,00;9.557.008,08;7.823.048,11;7.823.033,74
****Sub-Função: Refinanciamento da Dívida Interna;1.822.052.011,00;1.979.497.320,00;1.979.234.820,00;1.979.114.341,19
*****Programa: Encargos Especiais;1.822.052.011,00;1.979.497.320,00;1.979.234.820,00;1.979.114.341,19
******Projeto/Atividade: Serviço da Dívida Pública Interna - Refinanciamento;1.822.052.011,00;1.979.497.320,00;1.979.234.820,00;1.979.114.341,19
*******Elemento Econômico: Despesas de Exercícios Anteriores;99.984.691,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;99.984.691,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;99.984.691,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;99.984.691,00;0,00;0,00;0,00
*******Elemento Econômico: Juros sobre a Dívida por Contrato;1.704.317.320,00;1.872.167.320,00;1.872.167.320,00;1.872.057.534,38
********Categoria da Despesa: Despesas Correntes;1.704.317.320,00;1.872.167.320,00;1.872.167.320,00;1.872.057.534,38
*********Modalidade da Despesa: Aplicações Diretas;1.704.317.320,00;1.872.167.320,00;1.872.167.320,00;1.872.057.534,38
**********Fonte: Tesouro Municipal;1.704.317.320,00;1.872.167.320,00;1.872.167.320,00;1.872.057.534,38
*******Elemento Econômico: Outros Encargos sobre a Dívida por Contrato;1.750.000,00;1.750.000,00;1.487.500,00;1.477.294,01
********Categoria da Despesa: Despesas Correntes;1.750.000,00;1.750.000,00;1.487.500,00;1.477.294,01
*********Modalidade da Despesa: Aplicações Diretas;1.750.000,00;1.750.000,00;1.487.500,00;1.477.294,01
**********Fonte: Tesouro Municipal;1.750.000,00;1.750.000,00;1.487.500,00;1.477.294,01
*******Elemento Econômico: Principal da Dívida Contratual Resgatado;16.000.000,00;105.580.000,00;105.580.000,00;105.579.512,80
********Categoria da Despesa: Despesas de Capital;16.000.000,00;105.580.000,00;105.580.000,00;105.579.512,80
*********Modalidade da Despesa: Aplicações Diretas;16.000.000,00;105.580.000,00;105.580.000,00;105.579.512,80
**********Fonte: Tesouro Municipal;16.000.000,00;105.580.000,00;105.580.000,00;105.579.512,80
****Sub-Função: Serviço da Dívida Externa;71.203.000,00;92.618.000,00;87.903.000,00;48.546.416,23
*****Programa: Encargos Especiais;71.203.000,00;92.618.000,00;87.903.000,00;48.546.416,23
******Projeto/Atividade: Serviço da Dívida Pública Externa;71.203.000,00;92.618.000,00;87.903.000,00;48.546.416,23
*******Elemento Econômico: Juros sobre a Dívida por Contrato;33.500.000,00;33.500.000,00;28.785.000,00;16.254.894,52
********Categoria da Despesa: Despesas Correntes;33.500.000,00;33.500.000,00;28.785.000,00;16.254.894,52
*********Modalidade da Despesa: Aplicações Diretas;33.500.000,00;33.500.000,00;28.785.000,00;16.254.894,52
**********Fonte: Tesouro Municipal;33.500.000,00;33.500.000,00;28.785.000,00;16.254.894,52
*******Elemento Econômico: Outros Encargos sobre a Dívida por Contrato;203.000,00;440.385,55;440.385,55;414.843,13
********Categoria da Despesa: Despesas Correntes;203.000,00;440.385,55;440.385,55;414.843,13
*********Modalidade da Despesa: Aplicações Diretas;203.000,00;440.385,55;440.385,55;414.843,13
**********Fonte: Tesouro Municipal;203.000,00;440.385,55;440.385,55;414.843,13
*******Elemento Econômico: Principal da Dívida Contratual Resgatado;37.500.000,00;58.677.614,45;58.677.614,45;31.876.678,58
********Categoria da Despesa: Despesas de Capital;37.500.000,00;58.677.614,45;58.677.614,45;31.876.678,58
*********Modalidade da Despesa: Aplicações Diretas;37.500.000,00;58.677.614,45;58.677.614,45;31.876.678,58
**********Fonte: Tesouro Municipal;37.500.000,00;58.677.614,45;58.677.614,45;31.876.678,58
****Sub-Função: Serviço da Dívida Interna;405.200.000,00;397.967.842,75;395.220.376,19;370.703.755,97
*****Programa: Encargos Especiais;405.200.000,00;397.967.842,75;395.220.376,19;370.703.755,97
******Projeto/Atividade: Serviço da Dívida Pública Interna;405.200.000,00;397.967.842,75;395.220.376,19;370.703.755,97
*******Elemento Econômico: Juros sobre a Dívida por Contrato;123.000.000,00;120.833.151,75;120.830.394,49;113.606.150,80
********Categoria da Despesa: Despesas Correntes;123.000.000,00;120.833.151,75;120.830.394,49;113.606.150,80
*********Modalidade da Despesa: Aplicações Diretas;123.000.000,00;120.833.151,75;120.830.394,49;113.606.150,80
**********Fonte: Tesouro Municipal;123.000.000,00;120.833.151,75;120.830.394,49;113.606.150,80
*******Elemento Econômico: Outros Encargos sobre a Dívida por Contrato;1.200.000,00;1.200.000,00;1.193.394,96;1.119.096,65
********Categoria da Despesa: Despesas Correntes;1.200.000,00;1.200.000,00;1.193.394,96;1.119.096,65
*********Modalidade da Despesa: Aplicações Diretas;1.200.000,00;1.200.000,00;1.193.394,96;1.119.096,65
**********Fonte: Tesouro Municipal;1.200.000,00;1.200.000,00;1.193.394,96;1.119.096,65
*******Elemento Econômico: Principal da Dívida Contratual Resgatado;281.000.000,00;275.934.691,00;273.196.586,74;255.978.508,52
********Categoria da Despesa: Despesas de Capital;281.000.000,00;275.934.691,00;273.196.586,74;255.978.508,52
*********Modalidade da Despesa: Aplicações Diretas;281.000.000,00;275.934.691,00;273.196.586,74;255.978.508,52
**********Fonte: Tesouro Municipal;281.000.000,00;275.934.691,00;273.196.586,74;255.978.508,52
***Função: Previdência Social;200.000.000,00;221.000.000,00;221.000.000,00;202.205.138,64
****Sub-Função: Proteção e Benefícios ao Trabalhador;200.000.000,00;221.000.000,00;221.000.000,00;202.205.138,64
*****Programa: Formação do Patrimônio do Servidor Municipal;200.000.000,00;221.000.000,00;221.000.000,00;202.205.138,64
******Projeto/Atividade: Contribuição Formação Patrimônio Servidor Público - PASEP;200.000.000,00;221.000.000,00;221.000.000,00;202.205.138,64
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;2.284,47;2.284,47;2.284,47
********Categoria da Despesa: Despesas Correntes;0,00;2.284,47;2.284,47;2.284,47
*********Modalidade da Despesa: Aplicações Diretas;0,00;2.284,47;2.284,47;2.284,47
**********Fonte: Tesouro Municipal;0,00;2.284,47;2.284,47;2.284,47
*******Elemento Econômico: Obrigações Tributárias e Contributivas;200.000.000,00;220.997.715,53;220.997.715,53;202.202.854,17
********Categoria da Despesa: Despesas Correntes;200.000.000,00;220.997.715,53;220.997.715,53;202.202.854,17
*********Modalidade da Despesa: Aplicações Diretas;200.000.000,00;220.997.715,53;220.997.715,53;202.202.854,17
**********Fonte: Tesouro Municipal;200.000.000,00;220.997.715,53;220.997.715,53;202.202.854,17
***Função: Reserva de Contingência;1.000.000,00;1.000.000,00;0,00;0,00
****Sub-Função: Reserva de Contingência;1.000.000,00;1.000.000,00;0,00;0,00
*****Programa: Reserva de Contingência;1.000.000,00;1.000.000,00;0,00;0,00
******Projeto/Atividade: Reserva de Contingência;1.000.000,00;1.000.000,00;0,00;0,00
*******Elemento Econômico: Reserva de Contingência;1.000.000,00;1.000.000,00;0,00;0,00
********Categoria da Despesa: Reserva Contingência;1.000.000,00;1.000.000,00;0,00;0,00
*********Modalidade da Despesa: Reserva de Contingência;1.000.000,00;1.000.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000.000,00;1.000.000,00;0,00;0,00
**Unidade: Recursos Superv. pela Secretaria Municipal de Habitação;3.392.464,00;3.479.843,78;3.464.099,08;2.814.822,99
***Função: Urbanismo;3.392.464,00;3.479.843,78;3.464.099,08;2.814.822,99
****Sub-Função: Serviços Urbanos;3.392.464,00;3.479.843,78;3.464.099,08;2.814.822,99
*****Programa: Revitalização de Áreas Urbanas;3.392.464,00;3.479.843,78;3.464.099,08;2.814.822,99
******Projeto/Atividade: Realiz. de Proj. de Recup.de Fachadas Históricas na Área Central de SP;3.392.464,00;3.479.843,78;3.464.099,08;2.814.822,99
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;2.374.755,24;2.374.755,24;2.333.862,77
********Categoria da Despesa: Despesas Correntes;0,00;2.374.755,24;2.374.755,24;2.333.862,77
*********Modalidade da Despesa: Aplicações Diretas;0,00;2.374.755,24;2.374.755,24;2.333.862,77
**********Fonte: Tesouro Municipal;0,00;2.374.755,24;2.374.755,24;2.333.862,77
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;3.392.464,00;1.105.088,54;1.089.343,84;480.960,22
********Categoria da Despesa: Despesas Correntes;3.392.464,00;1.105.088,54;1.089.343,84;480.960,22
*********Modalidade da Despesa: Aplicações Diretas;3.392.464,00;1.105.088,54;1.089.343,84;480.960,22
**********Fonte: Tesouro Municipal;3.392.464,00;1.105.088,54;1.089.343,84;480.960,22
**Unidade: Recursos Superv. pela Secretaria Municipal dos Negócios Jurídicos;831.021.163,00;831.021.163,00;112.869.736,84;112.141.734,79
***Função: Encargos Especiais;831.021.163,00;831.021.163,00;112.869.736,84;112.141.734,79
****Sub-Função: Defesa do Interesse Público no Processo Judiciário;831.021.163,00;831.021.163,00;112.869.736,84;112.141.734,79
*****Programa: Encargos Especiais;831.021.163,00;831.021.163,00;112.869.736,84;112.141.734,79
******Projeto/Atividade: Acordos Judiciais ou Administrativos;550.000,00;550.000,00;200.000,00;58.157,05
*******Elemento Econômico: Indenizações e Restituições;300.000,00;300.000,00;100.000,00;52.519,15
********Categoria da Despesa: Despesas Correntes;300.000,00;300.000,00;100.000,00;52.519,15
*********Modalidade da Despesa: Aplicações Diretas;300.000,00;300.000,00;100.000,00;52.519,15
**********Fonte: Tesouro Municipal;300.000,00;300.000,00;100.000,00;52.519,15
*******Elemento Econômico: Outros Benefícios Previdenciários;250.000,00;250.000,00;100.000,00;5.637,90
********Categoria da Despesa: Despesas Correntes;250.000,00;250.000,00;100.000,00;5.637,90
*********Modalidade da Despesa: Aplicações Diretas;250.000,00;250.000,00;100.000,00;5.637,90
**********Fonte: Tesouro Municipal;250.000,00;250.000,00;100.000,00;5.637,90
******Projeto/Atividade: Condenações Judiciais - Créditos de Pequeno Valor;7.900.000,00;10.900.000,00;10.546.076,49;9.964.121,70
*******Elemento Econômico: Sentenças Judiciais;400.000,00;900.000,00;892.978,10;892.931,98
********Categoria da Despesa: Despesas de Capital;400.000,00;900.000,00;892.978,10;892.931,98
*********Modalidade da Despesa: Aplicações Diretas;400.000,00;900.000,00;892.978,10;892.931,98
**********Fonte: Tesouro Municipal;400.000,00;900.000,00;892.978,10;892.931,98
*******Elemento Econômico: Sentenças Judiciais;1.500.000,00;2.000.000,00;1.793.221,90;1.609.877,89
********Categoria da Despesa: Despesas Correntes;1.500.000,00;2.000.000,00;1.793.221,90;1.609.877,89
*********Modalidade da Despesa: Aplicações Diretas;1.500.000,00;2.000.000,00;1.793.221,90;1.609.877,89
**********Fonte: Tesouro Municipal;1.500.000,00;2.000.000,00;1.793.221,90;1.609.877,89
*******Elemento Econômico: Sentenças Judiciais;6.000.000,00;8.000.000,00;7.859.876,49;7.461.311,83
********Categoria da Despesa: Despesas Correntes;6.000.000,00;8.000.000,00;7.859.876,49;7.461.311,83
*********Modalidade da Despesa: Aplicações Diretas;6.000.000,00;8.000.000,00;7.859.876,49;7.461.311,83
**********Fonte: Tesouro Municipal;6.000.000,00;8.000.000,00;7.859.876,49;7.461.311,83
******Projeto/Atividade: Condenações Judiciais-Créditos de Natureza Alimentar;440.933.999,00;440.933.999,00;101.381.327,49;101.381.327,49
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;108.000.000,00;101.381.327,49;101.381.327,49
********Categoria da Despesa: Despesas Correntes;0,00;108.000.000,00;101.381.327,49;101.381.327,49
*********Modalidade da Despesa: Aplicações Diretas;0,00;108.000.000,00;101.381.327,49;101.381.327,49
**********Fonte: Tesouro Municipal;0,00;108.000.000,00;101.381.327,49;101.381.327,49
*******Elemento Econômico: Sentenças Judiciais;3.606.371,00;3.606.371,00;0,00;0,00
