Seleção;Orçado;Atualizado;Empenhado;Liquidado
*****Programa: Processo Legislativo;9.122.000,00;15.622.000,00;9.870.000,00;9.870.000,00
******Projeto/Atividade: Fundo Especial de Despesas da Câmara Municipal de São Paulo - FECAM;9.122.000,00;15.622.000,00;9.870.000,00;9.870.000,00
*******Elemento Econômico: Equipamentos e Material Permanente;250.000,00;850.000,00;30.000,00;30.000,00
********Categoria da Despesa: Despesas de Capital;250.000,00;850.000,00;30.000,00;30.000,00
*********Modalidade da Despesa: Aplicações Diretas;250.000,00;850.000,00;30.000,00;30.000,00
**********Fonte: Tesouro Municipal;250.000,00;850.000,00;30.000,00;30.000,00
*******Elemento Econômico: Material de Consumo;250.000,00;250.000,00;250.000,00;250.000,00
********Categoria da Despesa: Despesas Correntes;250.000,00;250.000,00;250.000,00;250.000,00
*********Modalidade da Despesa: Aplicações Diretas;250.000,00;250.000,00;250.000,00;250.000,00
**********Fonte: Tesouro Municipal;250.000,00;250.000,00;250.000,00;250.000,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;8.622.000,00;14.522.000,00;9.590.000,00;9.590.000,00
********Categoria da Despesa: Despesas Correntes;8.622.000,00;14.522.000,00;9.590.000,00;9.590.000,00
*********Modalidade da Despesa: Aplicações Diretas;8.622.000,00;14.522.000,00;9.590.000,00;9.590.000,00
**********Fonte: Tesouro Municipal;8.622.000,00;14.522.000,00;9.590.000,00;9.590.000,00
*Orgão: Encargos Gerais do Município;4.127.636.747,00;4.832.619.366,38;4.808.826.771,59;4.765.718.490,96
**Unidade: Recursos Superv. pela Secretaria Municipal de Cultura;10.000.000,00;7.211.568,83;5.106.526,00;3.542.197,25
***Função: Cultura;10.000.000,00;7.211.568,83;5.106.526,00;3.542.197,25
****Sub-Função: Difusão Cultural;10.000.000,00;7.211.568,83;5.106.526,00;3.542.197,25
*****Programa: Incentivo à produção cultural e à interação criativa;10.000.000,00;7.211.568,83;5.106.526,00;3.542.197,25
******Projeto/Atividade: Realização de Projetos Culturais com Incentivos Fiscais;10.000.000,00;7.211.568,83;5.106.526,00;3.542.197,25
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;1.000.000,00;1.000.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000.000,00;1.000.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000.000,00;1.000.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000.000,00;1.000.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;9.000.000,00;6.211.568,83;5.106.526,00;3.542.197,25
********Categoria da Despesa: Despesas Correntes;9.000.000,00;6.211.568,83;5.106.526,00;3.542.197,25
*********Modalidade da Despesa: Aplicações Diretas;9.000.000,00;6.211.568,83;5.106.526,00;3.542.197,25
**********Fonte: Tesouro Municipal;9.000.000,00;6.211.568,83;5.106.526,00;3.542.197,25
**Unidade: Recursos Superv. pela Secretaria Municipal de Finanças;2.599.267.358,00;3.299.829.823,59;3.293.566.029,82;3.266.051.063,01
***Função: Administração;15.676.000,00;19.776.000,00;19.775.000,00;15.571.587,69
****Sub-Função: Administração de Receitas;1.000,00;1.000,00;0,00;0,00
*****Programa: Encargos Especiais;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Encargos Referentes a Alienações de Bens;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;1.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000,00;1.000,00;0,00;0,00
****Sub-Função: Administração Financeira;15.675.000,00;19.775.000,00;19.775.000,00;15.571.587,69
*****Programa: Encargos Especiais;15.675.000,00;19.775.000,00;19.775.000,00;15.571.587,69
******Projeto/Atividade: Encargos Referentes a Arrecadação e Pagamentos;15.675.000,00;19.775.000,00;19.775.000,00;15.571.587,69
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;15.675.000,00;19.775.000,00;19.775.000,00;15.571.587,69
********Categoria da Despesa: Despesas Correntes;15.675.000,00;19.775.000,00;19.775.000,00;15.571.587,69
*********Modalidade da Despesa: Aplicações Diretas;15.675.000,00;19.775.000,00;19.775.000,00;15.571.587,69
**********Fonte: Tesouro Municipal;15.675.000,00;19.775.000,00;19.775.000,00;15.571.587,69
***Função: Encargos Especiais;2.382.591.358,00;3.017.627.434,06;3.012.364.640,29;3.012.364.640,28
****Sub-Função: Administração Geral;75.453.648,00;252.166.129,38;252.092.218,65;252.092.218,64
*****Programa: Encargos Especiais;75.453.648,00;252.166.129,38;252.092.218,65;252.092.218,64
******Projeto/Atividade: Outras Dívidas;75.453.648,00;252.166.129,38;252.092.218,65;252.092.218,64
*******Elemento Econômico: Despesas de Exercícios Anteriores;75.453.648,00;75.942.668,00;75.871.504,92;75.871.504,92
********Categoria da Despesa: Despesas de Capital;75.453.648,00;75.942.668,00;75.871.504,92;75.871.504,92
*********Modalidade da Despesa: Aplicações Diretas;75.453.648,00;75.942.668,00;75.871.504,92;75.871.504,92
**********Fonte: Tesouro Municipal;75.453.648,00;75.942.668,00;75.871.504,92;75.871.504,92
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;60.731.540,70;60.728.793,05;60.728.793,04
********Categoria da Despesa: Despesas Correntes;0,00;60.731.540,70;60.728.793,05;60.728.793,04
*********Modalidade da Despesa: Aplicações Diretas;0,00;60.731.540,70;60.728.793,05;60.728.793,04
**********Fonte: Tesouro Municipal;0,00;60.731.540,70;60.728.793,05;60.728.793,04
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;0,00;115.491.920,68;115.491.920,68;115.491.920,68
********Categoria da Despesa: Despesas Correntes;0,00;115.491.920,68;115.491.920,68;115.491.920,68
*********Modalidade da Despesa: Aplicações Diretas;0,00;115.491.920,68;115.491.920,68;115.491.920,68
**********Fonte: Tesouro Municipal;0,00;115.491.920,68;115.491.920,68;115.491.920,68
****Sub-Função: Refinanciamento da Dívida Interna;1.873.952.000,00;2.396.421.046,37;2.396.420.882,37;2.396.420.882,37
*****Programa: Encargos Especiais;1.873.952.000,00;2.396.421.046,37;2.396.420.882,37;2.396.420.882,37
******Projeto/Atividade: Serviço da Dívida Pública Interna - Refinanciamento;1.873.952.000,00;2.396.421.046,37;2.396.420.882,37;2.396.420.882,37
*******Elemento Econômico: Despesas de Exercícios Anteriores;100.694.967,00;166.217.165,02;166.217.165,02;166.217.165,02
********Categoria da Despesa: Despesas Correntes;100.694.967,00;166.217.165,02;166.217.165,02;166.217.165,02
*********Modalidade da Despesa: Aplicações Diretas;100.694.967,00;166.217.165,02;166.217.165,02;166.217.165,02
**********Fonte: Tesouro Municipal;100.694.967,00;166.217.165,02;166.217.165,02;166.217.165,02
*******Elemento Econômico: Juros sobre a Dívida por Contrato;1.663.643.430,00;2.010.690.327,75;2.010.690.326,96;2.010.690.326,96
********Categoria da Despesa: Despesas Correntes;1.663.643.430,00;2.010.690.327,75;2.010.690.326,96;2.010.690.326,96
*********Modalidade da Despesa: Aplicações Diretas;1.663.643.430,00;2.010.690.327,75;2.010.690.326,96;2.010.690.326,96
**********Fonte: Tesouro Municipal;1.663.643.430,00;2.010.690.327,75;2.010.690.326,96;2.010.690.326,96
*******Elemento Econômico: Outros Encargos sobre a Dívida por Contrato;1.289.108,00;1.593.340,74;1.593.340,74;1.593.340,74
********Categoria da Despesa: Despesas Correntes;1.289.108,00;1.593.340,74;1.593.340,74;1.593.340,74
*********Modalidade da Despesa: Aplicações Diretas;1.289.108,00;1.593.340,74;1.593.340,74;1.593.340,74
**********Fonte: Tesouro Municipal;1.289.108,00;1.593.340,74;1.593.340,74;1.593.340,74
*******Elemento Econômico: Principal da Dívida Contratual Resgatado;108.324.495,00;217.920.212,86;217.920.049,65;217.920.049,65
********Categoria da Despesa: Despesas de Capital;108.324.495,00;217.920.212,86;217.920.049,65;217.920.049,65
*********Modalidade da Despesa: Aplicações Diretas;108.324.495,00;217.920.212,86;217.920.049,65;217.920.049,65
**********Fonte: Tesouro Municipal;108.324.495,00;217.920.212,86;217.920.049,65;217.920.049,65
****Sub-Função: Serviço da Dívida Externa;80.801.642,00;38.785.884,99;35.386.734,72;35.386.734,72
*****Programa: Encargos Especiais;80.801.642,00;38.785.884,99;35.386.734,72;35.386.734,72
******Projeto/Atividade: Serviço da Dívida Pública Externa;80.801.642,00;38.785.884,99;35.386.734,72;35.386.734,72
*******Elemento Econômico: Juros sobre a Dívida por Contrato;27.632.414,00;16.763.993,78;13.644.510,44;13.644.510,44
********Categoria da Despesa: Despesas Correntes;27.632.414,00;16.763.993,78;13.644.510,44;13.644.510,44
*********Modalidade da Despesa: Aplicações Diretas;27.632.414,00;16.763.993,78;13.644.510,44;13.644.510,44
**********Fonte: Tesouro Municipal;27.632.414,00;16.763.993,78;13.644.510,44;13.644.510,44
*******Elemento Econômico: Outros Encargos sobre a Dívida por Contrato;310.570,00;273.498,10;271.972,23;271.972,23
********Categoria da Despesa: Despesas Correntes;310.570,00;273.498,10;271.972,23;271.972,23
*********Modalidade da Despesa: Aplicações Diretas;310.570,00;273.498,10;271.972,23;271.972,23
**********Fonte: Tesouro Municipal;310.570,00;273.498,10;271.972,23;271.972,23
*******Elemento Econômico: Principal da Dívida Contratual Resgatado;52.858.658,00;21.748.393,11;21.470.252,05;21.470.252,05
********Categoria da Despesa: Despesas de Capital;52.858.658,00;21.748.393,11;21.470.252,05;21.470.252,05
*********Modalidade da Despesa: Aplicações Diretas;52.858.658,00;21.748.393,11;21.470.252,05;21.470.252,05
**********Fonte: Tesouro Municipal;52.858.658,00;21.748.393,11;21.470.252,05;21.470.252,05
****Sub-Função: Serviço da Dívida Interna;352.384.068,00;330.254.373,32;328.464.804,55;328.464.804,55
*****Programa: Encargos Especiais;352.384.068,00;330.254.373,32;328.464.804,55;328.464.804,55
******Projeto/Atividade: Serviço da Dívida Pública Interna;352.384.068,00;330.254.373,32;328.464.804,55;328.464.804,55
*******Elemento Econômico: Despesas de Exercicios Anteriores;0,00;134.767,19;134.767,19;134.767,19
********Categoria da Despesa: Despesas de Capital;0,00;134.767,19;134.767,19;134.767,19
*********Modalidade da Despesa: Aplicações Diretas;0,00;134.767,19;134.767,19;134.767,19
**********Fonte: Tesouro Municipal;0,00;134.767,19;134.767,19;134.767,19
*******Elemento Econômico: Juros sobre a Dívida por Contrato;103.628.238,00;99.476.370,40;99.072.544,96;99.072.544,96
********Categoria da Despesa: Despesas Correntes;103.628.238,00;99.476.370,40;99.072.544,96;99.072.544,96
*********Modalidade da Despesa: Aplicações Diretas;103.628.238,00;99.476.370,40;99.072.544,96;99.072.544,96
**********Fonte: Tesouro Municipal;103.628.238,00;99.476.370,40;99.072.544,96;99.072.544,96
*******Elemento Econômico: Outros Encargos sobre a Dívida por Contrato;1.732.045,00;1.634.373,40;1.631.846,43;1.631.846,43
********Categoria da Despesa: Despesas Correntes;1.732.045,00;1.634.373,40;1.631.846,43;1.631.846,43
*********Modalidade da Despesa: Aplicações Diretas;1.732.045,00;1.634.373,40;1.631.846,43;1.631.846,43
**********Fonte: Tesouro Municipal;1.732.045,00;1.634.373,40;1.631.846,43;1.631.846,43
*******Elemento Econômico: Principal da Dívida Contratual Resgatado;247.023.785,00;229.008.862,33;227.625.645,97;227.625.645,97
********Categoria da Despesa: Despesas de Capital;247.023.785,00;229.008.862,33;227.625.645,97;227.625.645,97
*********Modalidade da Despesa: Aplicações Diretas;247.023.785,00;229.008.862,33;227.625.645,97;227.625.645,97
**********Fonte: Tesouro Municipal;247.023.785,00;229.008.862,33;227.625.645,97;227.625.645,97
***Função: Previdência Social;200.000.000,00;261.426.389,53;261.426.389,53;238.114.835,04
****Sub-Função: Proteção e Benefícios ao Trabalhador;200.000.000,00;261.426.389,53;261.426.389,53;238.114.835,04
*****Programa: Suporte administrativo;200.000.000,00;261.426.389,53;261.426.389,53;238.114.835,04
******Projeto/Atividade: Contribuição Formação Patrimônio Servidor Público - PASEP;200.000.000,00;261.426.389,53;261.426.389,53;238.114.835,04
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;1.324.826,18;1.324.826,18;1.324.826,18
********Categoria da Despesa: Despesas Correntes;0,00;1.324.826,18;1.324.826,18;1.324.826,18
*********Modalidade da Despesa: Aplicações Diretas;0,00;1.324.826,18;1.324.826,18;1.324.826,18
**********Fonte: Tesouro Municipal;0,00;1.324.826,18;1.324.826,18;1.324.826,18
*******Elemento Econômico: Obrigações Tributárias e Contributivas;200.000.000,00;260.101.563,35;260.101.563,35;236.790.008,86
********Categoria da Despesa: Despesas Correntes;200.000.000,00;260.101.563,35;260.101.563,35;236.790.008,86
*********Modalidade da Despesa: Aplicações Diretas;200.000.000,00;260.101.563,35;260.101.563,35;236.790.008,86
**********Fonte: Tesouro Municipal;200.000.000,00;260.101.563,35;260.101.563,35;236.790.008,86
***Função: Reserva de Contingência;1.000.000,00;1.000.000,00;0,00;0,00
****Sub-Função: Reserva de Contingência;1.000.000,00;1.000.000,00;0,00;0,00
*****Programa: Reserva de Contingência;1.000.000,00;1.000.000,00;0,00;0,00
******Projeto/Atividade: Reserva de Contingência;1.000.000,00;1.000.000,00;0,00;0,00
*******Elemento Econômico: Reserva de Contingência;1.000.000,00;1.000.000,00;0,00;0,00
********Categoria da Despesa: Reserva Contingência;1.000.000,00;1.000.000,00;0,00;0,00
*********Modalidade da Despesa: Reserva de Contingência;1.000.000,00;1.000.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.000.000,00;1.000.000,00;0,00;0,00
**Unidade: Recursos Superv. pela Secretaria Municipal de Gestão;1.100.198.117,00;1.095.573.921,29;1.092.420.410,45;1.086.480.865,92
***Função: Administração;42.847.490,00;42.667.491,57;40.575.252,51;37.445.245,14
****Sub-Função: Administração Geral;36.064.589,00;34.728.872,37;32.639.993,89;31.055.340,24
*****Programa: Suporte administrativo;36.064.589,00;34.728.872,37;32.639.993,89;31.055.340,24
******Projeto/Atividade: Reembolso a Entidades Cedentes;10.450.000,00;7.046.990,89;4.958.112,41;3.373.458,76
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;269.674,42;269.674,42;269.674,42
********Categoria da Despesa: Despesas Correntes;0,00;269.674,42;269.674,42;269.674,42
*********Modalidade da Despesa: Transferências a Estados e ao Distrito Federal;0,00;269.674,42;269.674,42;269.674,42
**********Fonte: Tesouro Municipal;0,00;269.674,42;269.674,42;269.674,42
*******Elemento Econômico: Ressarcimento de Despesas de Pessoal Requisitado;770.000,00;170.000,00;56.052,74;0,00
********Categoria da Despesa: Despesas Correntes;770.000,00;170.000,00;56.052,74;0,00
*********Modalidade da Despesa: Transferências a Municípios;770.000,00;170.000,00;56.052,74;0,00
**********Fonte: Tesouro Municipal;770.000,00;170.000,00;56.052,74;0,00
*******Elemento Econômico: Ressarcimento de Despesas de Pessoal Requisitado;277.000,00;277.000,00;202.679,97;65.607,74
********Categoria da Despesa: Despesas Correntes;277.000,00;277.000,00;202.679,97;65.607,74
*********Modalidade da Despesa: Transferências a União;277.000,00;277.000,00;202.679,97;65.607,74
**********Fonte: Tesouro Municipal;277.000,00;277.000,00;202.679,97;65.607,74
*******Elemento Econômico: Ressarcimento de Despesas de Pessoal Requisitado;9.403.000,00;6.330.316,47;4.429.705,28;3.038.176,60
********Categoria da Despesa: Despesas Correntes;9.403.000,00;6.330.316,47;4.429.705,28;3.038.176,60
*********Modalidade da Despesa: Transferências a Estados e ao Distrito Federal;9.403.000,00;6.330.316,47;4.429.705,28;3.038.176,60
**********Fonte: Tesouro Municipal;9.403.000,00;6.330.316,47;4.429.705,28;3.038.176,60
******Projeto/Atividade: Servidores Comissionados em outras Entidades;25.614.589,00;27.681.881,48;27.681.881,48;27.681.881,48
*******Elemento Econômico: Vencimentos e Vantagens Fixas - Pessoal Civil;25.614.589,00;27.681.881,48;27.681.881,48;27.681.881,48
********Categoria da Despesa: Despesas Correntes;25.614.589,00;27.681.881,48;27.681.881,48;27.681.881,48
*********Modalidade da Despesa: Aplicações Diretas;25.614.589,00;27.681.881,48;27.681.881,48;27.681.881,48
**********Fonte: Tesouro Municipal;25.614.589,00;27.681.881,48;27.681.881,48;27.681.881,48
****Sub-Função: Comunicação Social;5.000.000,00;6.070.656,20;6.070.656,20;4.525.302,48
*****Programa: Divulgação Oficial;5.000.000,00;6.070.656,20;6.070.656,20;4.525.302,48
******Projeto/Atividade: Impressão do Diário Oficial da Cidade de São Paulo;5.000.000,00;6.070.656,20;6.070.656,20;4.525.302,48
*******Elemento Econômico: Despesas de Exercícios Anteriores;0,00;249.182,92;249.182,92;249.182,92
********Categoria da Despesa: Despesas Correntes;0,00;249.182,92;249.182,92;249.182,92
*********Modalidade da Despesa: Aplicações Diretas;0,00;249.182,92;249.182,92;249.182,92
**********Fonte: Tesouro Municipal;0,00;249.182,92;249.182,92;249.182,92
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;5.000.000,00;5.821.473,28;5.821.473,28;4.276.119,56
********Categoria da Despesa: Despesas Correntes;5.000.000,00;5.821.473,28;5.821.473,28;4.276.119,56
*********Modalidade da Despesa: Aplicações Diretas;5.000.000,00;5.821.473,28;5.821.473,28;4.276.119,56
**********Fonte: Tesouro Municipal;5.000.000,00;5.821.473,28;5.821.473,28;4.276.119,56
