Seleção;Orçado;Atualizado;Empenhado;Liquidado
**********Fonte: Tesouro Municipal;11.200.000,00;1.200.000,00;0,00;0,00
******Projeto/Atividade: Reforma e Ampliação de Edificações da Câmara Municipal de São Paulo;10.600.000,00;5.600.000,00;925.617,83;0,00
*******Elemento Econômico: Obras e Instalações;2.000.000,00;2.000.000,00;449.447,73;0,00
********Categoria da Despesa: Despesas de Capital;2.000.000,00;2.000.000,00;449.447,73;0,00
*********Modalidade da Despesa: Aplicações Diretas;2.000.000,00;2.000.000,00;449.447,73;0,00
**********Fonte: Tesouro Municipal;2.000.000,00;2.000.000,00;449.447,73;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;8.600.000,00;3.600.000,00;476.170,10;0,00
********Categoria da Despesa: Despesas de Capital;8.600.000,00;3.600.000,00;476.170,10;0,00
*********Modalidade da Despesa: Aplicações Diretas;8.600.000,00;3.600.000,00;476.170,10;0,00
**********Fonte: Tesouro Municipal;8.600.000,00;3.600.000,00;476.170,10;0,00
****Sub-Função: Administração Geral;38.529.125,00;38.529.125,00;31.800.000,00;23.450.000,00
*****Programa: Divulgação Oficial;38.529.125,00;38.529.125,00;31.800.000,00;23.450.000,00
******Projeto/Atividade: Câmara Municipal - Comunicação;38.529.125,00;38.529.125,00;31.800.000,00;23.450.000,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;38.529.125,00;38.529.125,00;31.800.000,00;23.450.000,00
********Categoria da Despesa: Despesas Correntes;38.529.125,00;38.529.125,00;31.800.000,00;23.450.000,00
*********Modalidade da Despesa: Aplicações Diretas;38.529.125,00;38.529.125,00;31.800.000,00;23.450.000,00
**********Fonte: Tesouro Municipal;38.529.125,00;38.529.125,00;31.800.000,00;23.450.000,00
****Sub-Função: Tecnologia da Informação;950.000,00;950.000,00;950.000,00;570.000,00
*****Programa: Sistema de informação e processamento de dados;950.000,00;950.000,00;950.000,00;570.000,00
******Projeto/Atividade: Implantação e Operação de Sistemas de Informação e Comunicação;950.000,00;950.000,00;950.000,00;570.000,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;950.000,00;950.000,00;950.000,00;570.000,00
********Categoria da Despesa: Despesas Correntes;950.000,00;950.000,00;950.000,00;570.000,00
*********Modalidade da Despesa: Aplicações Diretas;950.000,00;950.000,00;950.000,00;570.000,00
**********Fonte: Tesouro Municipal;950.000,00;950.000,00;950.000,00;570.000,00
**Unidade: Fundo Especial de Despesas da Câmara Municipal de São Paulo;9.122.000,00;9.122.000,00;5.644.308,80;3.436.145,08
***Função: Legislativa;9.122.000,00;9.122.000,00;5.644.308,80;3.436.145,08
****Sub-Função: Ação Legislativa;9.122.000,00;9.122.000,00;5.644.308,80;3.436.145,08
*****Programa: Processo Legislativo;9.122.000,00;9.122.000,00;5.644.308,80;3.436.145,08
******Projeto/Atividade: Fundo Especial de Despesas da Câmara Municipal de São Paulo - FECAM;9.122.000,00;9.122.000,00;5.644.308,80;3.436.145,08
*******Elemento Econômico: Equipamentos e Material Permanente;4.316.000,00;4.316.000,00;2.000.000,00;1.075.300,09
********Categoria da Despesa: Despesas de Capital;4.316.000,00;4.316.000,00;2.000.000,00;1.075.300,09
*********Modalidade da Despesa: Aplicações Diretas;4.316.000,00;4.316.000,00;2.000.000,00;1.075.300,09
**********Fonte: Tesouro Municipal - Recursos Vinculados;4.316.000,00;4.316.000,00;2.000.000,00;1.075.300,09
*******Elemento Econômico: Material de Consumo;1.306.000,00;106.000,00;100.000,00;10.000,00
********Categoria da Despesa: Despesas Correntes;1.306.000,00;106.000,00;100.000,00;10.000,00
*********Modalidade da Despesa: Aplicações Diretas;1.306.000,00;106.000,00;100.000,00;10.000,00
**********Fonte: Tesouro Municipal - Recursos Vinculados;1.306.000,00;106.000,00;100.000,00;10.000,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;3.500.000,00;4.700.000,00;3.544.308,80;2.350.844,99
********Categoria da Despesa: Despesas Correntes;3.500.000,00;4.700.000,00;3.544.308,80;2.350.844,99
*********Modalidade da Despesa: Aplicações Diretas;3.500.000,00;4.700.000,00;3.544.308,80;2.350.844,99
**********Fonte: Tesouro Municipal - Recursos Vinculados;3.500.000,00;4.700.000,00;3.544.308,80;2.350.844,99
*Orgão: Companhia Metropolitana de Habitação de São Paulo;88.058.392,00;194.468.098,45;121.925.136,92;88.377.784,75
**Unidade: Companhia Metropolitana de Habitação de São Paulo;88.058.392,00;194.468.098,45;121.925.136,92;88.377.784,75
***Função: Habitação;78.319.202,00;188.839.609,03;120.421.425,53;87.660.754,68
****Sub-Função: Administração Geral;42.373.919,00;66.310.231,00;51.979.857,85;48.127.677,83
*****Programa: Suporte administrativo;42.373.919,00;66.310.231,00;51.979.857,85;48.127.677,83
******Projeto/Atividade: Administração da Companhia Metropolitana de Habitação de São Paulo - COHAB;42.373.919,00;66.310.231,00;51.979.857,85;48.127.677,83
*******Elemento Econômico: Auxílio-Alimentação;256.400,00;0,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;256.400,00;0,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;256.400,00;0,00;0,00;0,00
**********Fonte: Recursos Próprios da Empresa Dependente;256.400,00;0,00;0,00;0,00
*******Elemento Econômico: Diárias - Civil;30.000,00;110.000,00;31.846,16;31.846,16
********Categoria da Despesa: Despesas Correntes;30.000,00;110.000,00;31.846,16;31.846,16
*********Modalidade da Despesa: Aplicações Diretas;30.000,00;110.000,00;31.846,16;31.846,16
**********Fonte: Recursos Próprios da Empresa Dependente;30.000,00;110.000,00;31.846,16;31.846,16
*******Elemento Econômico: Equipamentos e Material Permanente;34.960,00;34.960,00;0,00;0,00
********Categoria da Despesa: Despesas de Capital;34.960,00;34.960,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;34.960,00;34.960,00;0,00;0,00
**********Fonte: Recursos Próprios da Empresa Dependente;34.960,00;34.960,00;0,00;0,00
*******Elemento Econômico: Locação de Mão-de-Obra;1.376.000,00;2.310.300,00;1.847.373,07;1.808.722,61
********Categoria da Despesa: Despesas Correntes;1.376.000,00;2.310.300,00;1.847.373,07;1.808.722,61
*********Modalidade da Despesa: Aplicações Diretas;1.376.000,00;2.310.300,00;1.847.373,07;1.808.722,61
**********Fonte: Recursos Próprios da Empresa Dependente;1.376.000,00;2.166.300,00;1.847.373,07;1.808.722,61
**********Fonte: Tesouro Municipal;0,00;144.000,00;0,00;0,00
*******Elemento Econômico: Material de Consumo;393.680,00;393.680,00;223.038,85;215.750,52
********Categoria da Despesa: Despesas Correntes;393.680,00;393.680,00;223.038,85;215.750,52
*********Modalidade da Despesa: Aplicações Diretas;393.680,00;393.680,00;223.038,85;215.750,52
**********Fonte: Recursos Próprios da Empresa Dependente;393.680,00;393.680,00;223.038,85;215.750,52
*******Elemento Econômico: Obrigações Patronais;5.966.719,00;8.228.410,00;7.777.234,07;7.494.370,35
********Categoria da Despesa: Despesas Correntes;5.966.719,00;8.228.410,00;7.777.234,07;7.494.370,35
*********Modalidade da Despesa: Aplicações Diretas;5.966.719,00;8.228.410,00;7.777.234,07;7.494.370,35
**********Fonte: Recursos Próprios da Empresa Dependente;5.966.719,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;8.228.410,00;7.777.234,07;7.494.370,35
*******Elemento Econômico: Obrigações Tributárias e Contributivas;1.673.234,00;3.895.534,00;2.685.306,07;2.411.736,52
********Categoria da Despesa: Despesas Correntes;1.673.234,00;3.895.534,00;2.685.306,07;2.411.736,52
*********Modalidade da Despesa: Aplicações Diretas;1.673.234,00;3.895.534,00;2.685.306,07;2.411.736,52
**********Fonte: Recursos Próprios da Empresa Dependente;1.673.234,00;2.395.534,00;2.282.515,61;2.211.736,52
**********Fonte: Tesouro Municipal;0,00;1.500.000,00;402.790,46;200.000,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;206.000,00;214.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;206.000,00;214.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;206.000,00;214.000,00;0,00;0,00
**********Fonte: Recursos Próprios da Empresa Dependente;206.000,00;0,00;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;214.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;4.256.729,00;16.298.235,00;10.569.778,30;8.565.483,48
********Categoria da Despesa: Despesas Correntes;4.256.729,00;16.298.235,00;10.569.778,30;8.565.483,48
*********Modalidade da Despesa: Aplicações Diretas;4.256.729,00;16.298.235,00;10.569.778,30;8.565.483,48
**********Fonte: Recursos Próprios da Empresa Dependente;3.256.729,00;4.275.329,00;2.553.994,99;1.947.654,78
**********Fonte: Tesouro Municipal;1.000.000,00;12.022.906,00;8.015.783,31;6.617.828,70
*******Elemento Econômico: Passagens e Despesas com Locomoção;27.600,00;80.600,00;30.981,31;29.900,60
********Categoria da Despesa: Despesas Correntes;27.600,00;80.600,00;30.981,31;29.900,60
*********Modalidade da Despesa: Aplicações Diretas;27.600,00;80.600,00;30.981,31;29.900,60
**********Fonte: Recursos Próprios da Empresa Dependente;27.600,00;80.600,00;30.981,31;29.900,60
*******Elemento Econômico: Vencimentos e Vantagens Fixas - Pessoal Civil;28.152.597,00;34.744.512,00;28.814.300,02;27.569.867,59
********Categoria da Despesa: Despesas Correntes;28.152.597,00;34.744.512,00;28.814.300,02;27.569.867,59
*********Modalidade da Despesa: Aplicações Diretas;28.152.597,00;34.744.512,00;28.814.300,02;27.569.867,59
**********Fonte: Recursos Próprios da Empresa Dependente;28.152.597,00;5.919.316,00;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;28.825.196,00;28.814.300,02;27.569.867,59
****Sub-Função: Habitação Urbana;35.944.283,00;122.161.678,03;68.267.950,22;39.379.672,45
*****Programa: Acesso à moradia - Ações de habitação;35.944.283,00;122.161.678,03;68.267.950,22;39.379.672,45
******Projeto/Atividade: Administração da Carteira Imobiliária;6.531.330,00;26.987.868,00;9.463.292,52;5.101.988,73
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;6.531.330,00;20.543.580,00;3.761.969,47;2.356.300,51
********Categoria da Despesa: Despesas Correntes;6.531.330,00;20.543.580,00;3.761.969,47;2.356.300,51
*********Modalidade da Despesa: Aplicações Diretas;6.531.330,00;20.543.580,00;3.761.969,47;2.356.300,51
**********Fonte: Recursos Próprios da Empresa Dependente;1.541.659,00;940.059,00;803.628,27;585.810,25
**********Fonte: Tesouro Municipal;4.989.671,00;5.094.571,00;2.248.014,75;1.467.373,45
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;14.508.950,00;710.326,45;303.116,81
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;0,00;6.444.288,00;5.701.323,05;2.745.688,22
********Categoria da Despesa: Despesas Correntes;0,00;6.444.288,00;5.701.323,05;2.745.688,22
*********Modalidade da Despesa: Apl.Dir.Dec.Op. entre Órgãos,Fundos e Ent.Int.Orç.Fiscal e Seg.Social;0,00;6.444.288,00;5.701.323,05;2.745.688,22
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;6.444.288,00;5.701.323,05;2.745.688,22
******Projeto/Atividade: Projetos e Ações de Apoio Habitacional;29.412.953,00;95.173.810,03;58.804.657,70;34.277.683,72
*******Elemento Econômico: ;0,00;16.204.996,00;14.367.913,36;8.874.815,10
********Categoria da Despesa: Despesas de Capital;0,00;16.204.996,00;14.367.913,36;8.874.815,10
*********Modalidade da Despesa: Aplicações Diretas;0,00;16.204.996,00;14.367.913,36;8.874.815,10
**********Fonte: Tesouro Municipal;0,00;10.517.000,00;9.118.771,68;5.784.119,68
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;5.687.996,00;5.249.141,68;3.090.695,42
*******Elemento Econômico: Aquisição de Imóveis;2.000,00;50.755.643,00;27.636.382,21;19.215.502,51
********Categoria da Despesa: Despesas de Capital;2.000,00;50.755.643,00;27.636.382,21;19.215.502,51
*********Modalidade da Despesa: Aplicações Diretas;2.000,00;50.755.643,00;27.636.382,21;19.215.502,51
**********Fonte: Recursos Próprios da Empresa Dependente;2.000,00;30.106.280,00;15.874.879,70;9.004.000,00
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;16.455.880,00;11.761.502,51;10.211.502,51
**********Fonte: Transferências Federais;0,00;4.193.483,00;0,00;0,00
*******Elemento Econômico: Obras e Instalações;29.410.953,00;24.959.813,03;15.087.596,48;5.197.186,94
********Categoria da Despesa: Despesas de Capital;29.410.953,00;24.959.813,03;15.087.596,48;5.197.186,94
*********Modalidade da Despesa: Aplicações Diretas;29.410.953,00;24.959.813,03;15.087.596,48;5.197.186,94
**********Fonte: Recursos Próprios da Empresa Dependente;29.410.953,00;538.974,58;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;3.668.478,00;462.225,63;344.438,04
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;16.157.811,45;10.740.820,85;3.385.524,32
**********Fonte: Transferências Estaduais;0,00;3.894.549,00;3.884.550,00;1.467.224,58
**********Fonte: Transferências Federais;0,00;700.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;0,00;3.253.358,00;1.712.765,65;990.179,17
********Categoria da Despesa: Despesas de Capital;0,00;3.253.358,00;1.712.765,65;990.179,17
*********Modalidade da Despesa: Aplicações Diretas;0,00;3.253.358,00;1.712.765,65;990.179,17
**********Fonte: Tesouro Municipal;0,00;2.127.578,00;727.271,82;589.972,62
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;1.125.780,00;985.493,83;400.206,55
****Sub-Função: Tecnologia da Informação;1.000,00;367.700,00;173.617,46;153.404,40
*****Programa: Sistema de informação e processamento de dados;1.000,00;367.700,00;173.617,46;153.404,40
******Projeto/Atividade: Implantação e Operação de Sistemas de Informação e Comunicação;1.000,00;367.700,00;173.617,46;153.404,40
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.000,00;367.700,00;173.617,46;153.404,40
********Categoria da Despesa: Despesas Correntes;1.000,00;367.700,00;173.617,46;153.404,40
*********Modalidade da Despesa: Aplicações Diretas;1.000,00;367.700,00;173.617,46;153.404,40
**********Fonte: Recursos Próprios da Empresa Dependente;1.000,00;367.700,00;173.617,46;153.404,40
***Função: Urbanismo;9.739.190,00;5.628.489,42;1.503.711,39;717.030,07
****Sub-Função: Infra-Estrutura Urbana;9.739.190,00;5.628.489,42;1.503.711,39;717.030,07
*****Programa: Acesso à moradia - Regularização fundiária;9.739.190,00;5.628.489,42;1.503.711,39;717.030,07
******Projeto/Atividade: Regularização Fundiária em Assentamentos;9.739.190,00;5.628.489,42;1.503.711,39;717.030,07
*******Elemento Econômico: Obras e Instalações;9.739.190,00;5.628.489,42;1.503.711,39;717.030,07
********Categoria da Despesa: Despesas de Capital;9.739.190,00;5.628.489,42;1.503.711,39;717.030,07
*********Modalidade da Despesa: Aplicações Diretas;9.739.190,00;5.628.489,42;1.503.711,39;717.030,07
**********Fonte: Recursos Próprios da Empresa Dependente;9.739.190,00;3.545.049,42;0,00;0,00
**********Fonte: Tesouro Municipal;0,00;1.141.674,00;608.712,00;283.799,26
**********Fonte: Tesouro Municipal - Recursos Vinculados;0,00;941.766,00;894.999,39;433.230,81
*Orgão: Encargos Gerais do Município;5.650.276.977,00;6.162.048.515,14;5.854.861.437,51;5.226.523.520,04
**Unidade: Recursos Superv. pela Secretaria Municipal de Cultura;10.000.000,00;7.497.620,52;4.279.795,63;2.845.232,02
***Função: Cultura;10.000.000,00;7.497.620,52;4.279.795,63;2.845.232,02
****Sub-Função: Difusão Cultural;10.000.000,00;7.497.620,52;4.279.795,63;2.845.232,02
*****Programa: Incentivo à produção cultural e à interação criativa;10.000.000,00;7.497.620,52;4.279.795,63;2.845.232,02
******Projeto/Atividade: Realização de Projetos Culturais com Incentivos Fiscais;10.000.000,00;7.497.620,52;4.279.795,63;2.845.232,02
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Física;1.500.000,00;1.500.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.500.000,00;1.500.000,00;0,00;0,00
*********Modalidade da Despesa: Aplicações Diretas;1.500.000,00;1.500.000,00;0,00;0,00
**********Fonte: Tesouro Municipal;1.500.000,00;1.500.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;8.500.000,00;5.997.620,52;4.279.795,63;2.845.232,02
********Categoria da Despesa: Despesas Correntes;8.500.000,00;5.997.620,52;4.279.795,63;2.845.232,02
*********Modalidade da Despesa: Aplicações Diretas;8.500.000,00;5.997.620,52;4.279.795,63;2.845.232,02
**********Fonte: Tesouro Municipal;8.500.000,00;5.997.620,52;4.279.795,63;2.845.232,02
**Unidade: Recursos Superv. pela Secretaria Municipal de Finanças;3.891.635.815,00;4.186.007.257,02;3.984.144.055,49;3.571.354.867,68
***Função: Administração;20.001.000,00;21.206.000,00;20.853.579,30;17.456.562,35
****Sub-Função: Administração de Receitas;1.000,00;1.000,00;0,00;0,00
*****Programa: Encargos Especiais;1.000,00;1.000,00;0,00;0,00
******Projeto/Atividade: Encargos Referentes a Alienações de Bens;1.000,00;1.000,00;0,00;0,00
*******Elemento Econômico: Outros Serviços de Terceiros - Pessoa Jurídica;1.000,00;1.000,00;0,00;0,00
********Categoria da Despesa: Despesas Correntes;1.000,00;1.000,00;0,00;0,00
